date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,prior_high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-06-26,BLK,972.7999877929688,984.010009765625,962.6799926757812,964.7100219726562,964.7100219726562,1506800.0,Financials,False,-0.08130726568838209,-0.051024016058937804,-0.07814691877119917,0.003119443420009693,1017.522998046875,1044.7777954101562,1034.756997680664,1047.6065966796875,962.6799926757812,1076.510009765625,1076.510009765625,1076.510009765625,27.323551722935274,0.028323072322876452,1202.5899658203125,0.19780636011326871,1.6961401217960985,-0.05190347164200982,-0.0766361744949481,0,5.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,-0.05753727850123691,-0.039136655108001905,-0.044208426616231034,-0.11781723605702554,-0.016655117744956316,-0.0027002514860989812,0,0,0,1,-0.002906959218055949,53.56999969482422,0.018053986739323236,0.044860526946070456,0.08507192330982516,52.814999961853026,52.147999877929685,-0.12300744571726963,-0.08195247988981547,1.0,1.0,0,0,0,0,0,0,0,2026-07-15,19.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,BMY,55.400001525878906,57.7400016784668,55.400001525878906,57.52000045776367,57.52000045776367,23999600.0,Health Care,False,0.06518519366229025,0.010896290250586027,0.010718689368952816,-0.05160760081398652,55.82199993133545,57.08599990844726,56.48849983215332,57.36559997558594,53.439998626708984,57.7400016784668,57.81999969482422,57.81999969482422,1.4078576224190849,0.02447596681527949,62.369998931884766,0.07776172129516712,1.6047104385479267,0.030418124189689925,0.0076025741865333885,1,3.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.08895518084943543,0.022783651201521926,0.04465718152392095,-0.17254428029102176,-0.011798859994481603,-0.004874002315981452,0,0,0,1,-0.002906959218055949,160.33999633789062,0.040560712236600516,0.06269877484710862,0.09364978971679805,152.09099960327148,148.520400390625,-0.0519800854781558,-0.14525739053078457,1.0,1.0,2,2,2,1,0,0,7,2026-07-30,34.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,BNY,146.25,146.25,141.77999877929688,143.55999755859375,143.55999755859375,15860500.0,Financials,False,-0.0004874143412851861,0.010345564491446968,0.021343199004748348,0.210149210843529,143.20299911499023,138.43200012207032,141.8629997253418,136.86160034179687,141.77999877929688,148.5,148.5,148.5,3.651430402483259,0.025434873673586784,147.2899932861328,0.025324162519941112,3.621217932911404,0.0024929536798098083,0.037043439609349894,1,15.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.023282572845859995,0.022232925442382867,0.055281691159716484,0.08921253136649376,0.00944572857082382,0.01147436371013888,0,0,0,1,-0.002906959218055949,53.56999969482422,0.018053986739323236,0.044860526946070456,0.08507192330982516,52.814999961853026,52.147999877929685,-0.023517327941322108,0.12507728753370384,1.0,1.0,3,1,2,1,0,0,7,,,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,BRK-B,490.239990234375,498.6600036621094,489.2799987792969,498.6600036621094,498.6600036621094,7248200.0,Financials,False,0.018796249678510568,0.026492918526127784,0.04448910736246292,0.04060933004874512,486.29450073242185,480.4627990722656,483.52150268554686,479.1455993652344,484.510009765625,499.7900085449219,499.7900085449219,499.7900085449219,7.142146519252224,0.01432267770986446,513.8099975585938,0.029485595781457527,1.2184316319523534,0.02542801308890701,0.037874325806245696,1,15.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.04256623686565575,0.038380279477063683,0.07842759951743106,-0.08032734942829012,0.005735004609874306,0.002749059385656949,0,0,0,1,-0.002906959218055949,53.56999969482422,0.018053986739323236,0.044860526946070456,0.08507192330982516,52.814999961853026,52.147999877929685,-0.00037141958360753513,-0.04446259326108004,1.0,1.0,3,2,2,1,0,0,8,2026-08-01,36.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,C,144.6300048828125,145.10000610351562,140.75999450683594,141.75999450683594,141.75999450683594,17926300.0,Financials,False,-0.009087117810311462,0.026725479734003965,0.1369906493411448,0.2499778672893067,137.7549991607666,131.26439910888672,133.06849975585936,129.58219940185546,138.2100067138672,147.9600067138672,147.9600067138672,147.9600067138672,3.6514271327427457,0.02575781090741131,145.6699981689453,0.026841516518553304,1.2781046779160241,0.029073321262158457,0.07995766917153894,1,15.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.014682869376833718,0.038612840684939864,0.17092914149611294,0.12904118781227147,0.03521869874166739,0.012981719053976493,0,0,0,1,-0.002906959218055949,53.56999969482422,0.018053986739323236,0.044860526946070456,0.08507192330982516,52.814999961853026,52.147999877929685,0.09213012239507434,0.16490594397948155,1.0,1.0,3,1,2,1,0,0,7,2026-07-14,18.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,CAT,1031.8499755859375,1031.8499755859375,989.6400146484376,997.469970703125,997.469970703125,13904000.0,Industrials,False,0.011817535952153513,0.11122619038714832,0.12369460487218253,0.40794108314784117,939.6630004882812,895.3731994628906,909.4899993896485,872.9417980957031,899.2000122070312,1057.0699462890625,1057.0699462890625,1057.0699462890625,42.51357160295761,0.04262140500629752,1057.010009765625,0.05632873720439227,3.547540590431795,0.06151883194805508,0.11402705743424013,1,14.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.035587523139298693,0.12311355133808422,0.15763309702715067,0.28700440367080593,0.03317573708219079,0.025696330976613835,0,0,0,1,-0.002906959218055949,181.1999969482422,0.034541839923405426,0.04257763962340477,0.12038583896028521,176.94250030517577,174.35739959716796,0.08111696524877776,0.28755524418755596,1.0,1.0,3,2,2,1,0,1,7,2026-08-04,39.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,CL,92.12000274658205,92.31999969482422,90.55999755859376,92.06999969482422,92.06999969482422,8777200.0,Consumer Staples,False,0.02894497363348547,0.02998098583146569,0.004473009124309257,0.08025338576188368,89.22249984741211,87.89639999389648,89.15950050354004,87.23440017700196,88.58000183105469,93.08000183105467,93.08000183105467,93.08000183105467,2.0878552028111037,0.022676824261230816,99.13999938964844,0.07131329169205565,1.474120347083023,0.031914593878022805,0.04748316997303135,1,11.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.05271496082063065,0.04186834678240159,0.038411501279277394,-0.04068329371515156,0.0007065914851054345,0.007588747278038266,0,0,0,1,-0.002906959218055949,,,,,,,,,0.0,0.0,3,2,2,1,0,0,8,2026-07-31,35.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,CMCSA,22.760000228881836,23.229999542236328,22.709999084472656,23.170000076293945,23.170000076293945,42035300.0,Communication Services,False,0.03299151854881632,-0.03337502127565106,-0.07909379106466286,-0.1929640956058034,23.592999935150146,25.423399887084962,24.202999877929688,25.96559986114502,22.1299991607666,24.6299991607666,25.1299991607666,25.34000015258789,0.6057143892560681,0.02614218330865679,34.048736572265625,0.31950485072720575,1.167678846857658,-0.01792904081799249,-0.08863487262912224,0,0.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.056761505735961504,-0.021487660324715163,-0.04515529890969472,-0.31390077508283865,-0.025203484933939535,-0.020881473062804412,0,0,0,1,-0.002906959218055949,,,,,,,,,0.0,0.0,0,1,0,0,0,0,1,2026-07-23,27.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,COF,205.1000061035156,207.0800018310547,202.5500030517578,204.0,204.0,5143500.0,Financials,False,0.012256245897208196,0.1206328692802694,0.09079240369817154,0.11823717694575286,190.5744972229004,190.8983984375,187.01449813842774,190.50259857177736,181.6999969482422,210.1000061035156,210.1000061035156,210.1000061035156,6.29642922537668,0.030864849144003333,257.94000244140625,0.20911840711352742,0.9425283986271172,0.07044753087500909,0.06863128066938426,1,10.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.036026233084353376,0.1325202302312053,0.12473089585313968,-0.0026995025312823717,0.019035952398928746,0.0020776612428912156,0,0,0,1,-0.002906959218055949,53.56999969482422,0.018053986739323236,0.044860526946070456,0.08507192330982516,52.814999961853026,52.147999877929685,0.045931876752101086,0.033165253635927705,1.0,1.0,2,2,2,0,0,1,5,2026-07-21,25.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-26,COP,106.3499984741211,106.8000030517578,104.63999938964844,105.95999908447266,105.95999908447266,11264100.0,Energy,False,-0.016521243870336377,-0.08148406272663822,-0.07852855854467311,-0.19727273420854052,113.56500053405762,117.70720062255859,116.00200042724609,119.07500076293945,104.63999938964844,118.51000213623048,121.5199966430664,121.5199966430664,3.5178565979003955,0.03319985492917866,133.8000030517578,0.20807177378400968,1.3536881485438428,-0.06696606713178552,-0.09980019468608942,0,2.0,728.989990234375,743.6019989013672,734.3514001464844,-0.02376998718714518,-0.011887360950935899,-0.033938492154968136,0.12093667947703524,706.52001953125,724.7625030517578,702.7933996582032,726.8755004882812,0.007248743316808803,-0.06959670177570232,-0.044590066389704974,-0.31820941368557576,-0.021008257480153558,-0.011486879123384974,0,0,0,1,-0.002906959218055949,53.84000015258789,-0.05742294889060229,-0.05460931639487199,-0.12112305537457291,56.23449974060058,57.18159996032715,-0.023919242149801123,-0.07614967883396762,0.0,0.0,0,0,0,0,0,0,0,2026-08-06,41.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
