date,ticker,open,high,low,close,adj_close,volume,ret_5d,ret_20d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_ret_20d,rs_20d,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,is_benchmark,sector,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-22,AVGO,417.489990234375,419.989990234375,410.2099914550781,414.1400146484375,414.1400146484375,14062100.0,-0.025988352805852988,-0.020389807261964932,419.09000091552736,377.0408013916016,418.5350006103516,369.4028009033203,404.7999877929687,442.3599853515625,442.3599853515625,16.46500287737167,0.03975709251700484,439.7900085449219,0.05832327565000692,0.755477535824085,-0.01181127265331149,0.09839575218360518,0,11.0,0.044401507267598284,-0.06479131452956322,2,0,0,1,0,0,3,False,Information Technology,2026-06-03,12.0,Medium,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$377,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,AXP,313.2799987792969,314.42999267578125,310.6499938964844,311.7799987792969,311.7799987792969,2209200.0,-0.005423032242733328,-0.007322936485287812,315.01199798583986,312.0749987792969,318.62899627685545,311.36619873046874,303.0400085449219,316.3999938964844,325.0,5.785714285714286,0.018557041209721355,384.8900146484375,0.18995040943299105,0.6757368504765517,-0.010259924152756436,-0.0009452855920978258,0,0.0,0.044401507267598284,-0.051724443752886096,1,0,0,0,0,0,1,False,Financials,2026-07-24,63.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$307,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,BA,220.8500061035156,221.11000061035156,217.1699981689453,219.02000427246097,219.02000427246097,4632400.0,-0.0066669743937608494,-0.0577353210634568,227.4200012207031,217.99940124511718,229.7030014038086,217.92500122070314,214.0,244.07000732421875,244.07000732421875,7.265716552734381,0.03317375769793077,252.1499938964844,0.13139000763816933,0.694078294321021,-0.03693605181230408,0.0046816781216578755,0,6.0,0.044401507267598284,-0.10213682833105509,2,0,0,0,0,0,2,False,Industrials,2026-07-28,67.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$214,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,BAC,51.689998626708984,52.150001525878906,51.650001525878906,51.79999923706055,51.79999923706055,26666900.0,0.040787598164070626,-0.004803074037741717,51.726999855041505,50.83659996032715,52.18499984741211,50.53340003967285,49.29999923706055,52.150001525878906,54.20000076293945,1.0900001525878906,0.02104247429810858,57.25,0.09519651987667167,0.8193039009175304,0.001411243300860542,0.01895089910586534,1,3.0,0.044401507267598284,-0.04920458130534,3,1,0,1,0,0,5,False,Financials,2026-07-14,53.0,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$52,Cancel if close <,$51,If breakout sticks,$53,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,BKNG,159.17999267578125,162.8000030517578,159.0,161.05999755859375,161.05999755859375,7379700.0,0.044961996082788946,-0.10646325903692788,163.54550018310547,170.93709594726562,170.14500045776367,172.7135122680664,150.13999938964844,165.30999755859375,181.47000122070312,5.832856314522879,0.0362154253255895,232.6367950439453,0.3076761673570625,0.935894338560224,-0.015197621589887566,-0.057782064998453994,0,0.0,0.044401507267598284,-0.15086476630452617,0,1,0,0,0,0,1,False,Consumer Discretionary,2026-07-29,68.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$157,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,BLK,1070.780029296875,1079.989990234375,1065.18994140625,1073.0,1073.0,450900.0,-0.00822629098181471,0.026823765354725415,1068.2464965820313,1022.5915966796875,1065.3304931640625,1011.4725964355468,1030.18994140625,1111.0899658203125,1111.0899658203125,23.127127511160715,0.021553706906953136,1202.5899658203125,0.10775906127897583,0.8075073649901054,0.004449818869687849,0.04929475607269457,1,12.0,0.044401507267598284,-0.01757774191287287,3,1,0,0,0,0,4,False,Financials,2026-07-15,54.0,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$1111,Cancel if close <,$1045,If breakout sticks,$1139,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,BMY,59.970001220703125,60.25,59.25,59.459999084472656,59.459999084472656,6489200.0,0.043157878674958905,0.012774655283521508,57.56100006103516,58.40379997253418,57.65499992370606,58.54,55.40999984741211,60.25,60.779998779296875,1.1692861829485213,0.019665089151571613,62.369998931884766,0.04665704500957527,0.6219941828226969,0.032991070714961206,0.018084424514075784,1,4.0,0.044401507267598284,-0.031626851984076776,2,2,0,1,0,0,5,False,Health Care,2026-07-30,69.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$57,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,BNY,139.58999633789062,140.77999877929688,139.11000061035156,139.14999389648438,139.14999389648438,3574000.0,0.03058798321239431,0.03804543624484236,134.38050079345703,128.2556004333496,133.90300064086915,126.09160049438476,130.22999572753906,140.77999877929688,140.77999877929688,2.8150013514927457,0.0202299782606305,139.14999389648438,0.0,1.0193473495970669,0.03549244923828688,0.08494282843263636,1,9.0,0.044401507267598284,-0.006356071022755927,3,2,0,1,0,0,6,False,Financials,,,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$141,Cancel if close <,$132,If breakout sticks,$144,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,BRK-B,479.6499938964844,487.19000244140625,479.489990234375,486.3800048828125,486.3800048828125,4338200.0,0.007623767521685476,0.036350458732538726,478.03699798583983,477.9619982910156,474.5244964599609,479.15559936523437,475.5,489.4200134277344,489.4200134277344,6.526432582310264,0.013418381752520296,513.8099975585938,0.053385478690794054,0.8917447524021834,0.017452638461301274,0.01761229265484707,1,12.0,0.044401507267598284,-0.008051048535059557,3,2,0,1,0,0,6,False,Financials,2026-08-01,71.0,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$489,Cancel if close <,$472,If breakout sticks,$497,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,C,125.98999786376952,126.48999786376952,124.87999725341795,125.08999633789062,125.08999633789062,6331000.0,0.013531017612391283,-0.022581707635862425,125.93599967956543,121.71399932861328,127.60799903869629,120.09939926147462,119.76000213623048,128.08999633789062,131.9499969482422,3.3407129560198103,0.02670647576802179,133.0500030517578,0.05982718174587838,0.5801119906610308,-0.006717724430086655,0.027737129893846902,0,1.0,0.044401507267598284,-0.06698321490346071,2,1,0,1,0,0,4,False,Financials,2026-07-14,53.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$122,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
