date,ticker,open,high,low,close,adj_close,volume,ret_5d,ret_20d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_ret_20d,rs_20d,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,is_benchmark,sector,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-22,PLTR,137.4250030517578,139.02000427246094,134.3000030517578,136.8800048828125,136.8800048828125,27484300,0.021568768349635503,-0.04339920060109548,137.4257499694824,142.6438995361328,139.79050064086914,144.40359985351563,128.75,139.02000427246094,149.63999938964844,5.346715654645648,0.039061334482148415,207.17999267578125,0.3393184201091374,0.676257456306652,-0.003971199624459768,-0.04040757909776764,0,1.0,0.044401507267598284,-0.08780070786869376,0,1,0,0,0,0,1,False,Software,2026-08-03,73.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$133,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,QQQ,718.0700073242188,722.1199951171875,715.9500122070312,717.5399780273438,717.5399780273438,32999600,0.012145043150262325,0.08082781940992967,694.9119995117187,642.104599609375,680.3579956054688,631.4569995117188,695.25,722.1199951171875,722.1199951171875,11.443572998046875,0.01594834204152286,719.7899780273438,0.003125911819675997,0.8388448864222031,0.032562365495954364,0.1174814484491467,1,15.0,0.044401507267598284,0.036426312142331385,3,2,2,1,0,0,8,False,ETF,,,Low,strong-stock-constructive-pullback,Constructive pullback continuation,Setup family,Buy now,1-3 weeks,Buy this week,$712-$718,Exit if close <,$642,Take profit near,$738,"We want stocks that are already leaders, but only when the pullback has cooled enough to give us a defined risk point instead of forcing a chase.","Trend is intact, relative strength is strong, and the stock is only modestly extended above support.",0
2026-05-22,SPY,746.239990234375,748.9400024414062,744.47998046875,745.6400146484375,745.6400146484375,41671800,0.008753104005669199,0.044401507267598284,731.5839996337891,696.6752001953125,723.8045013427734,690.0398010253906,731.530029296875,749.530029296875,749.530029296875,7.554277692522321,0.010131266488003724,748.1699829101562,0.003381542055293283,0.8768143745056034,0.019213125248343996,0.0702835617507236,1,15.0,0.044401507267598284,0.0,3,2,0,1,0,0,6,True,Benchmark,,,Low,benchmark-reference,Benchmark trend reference,Context lens,Benchmark reference,Reference only,Role,Benchmark,Use for,Context,Not a,Primary trade,SPY sets the tape. It should anchor relative-strength and market-posture judgments rather than compete for capital in this tiny prototype.,Benchmark trend is still constructive and useful for context.,6
2026-05-22,TSLA,422.6700134277344,431.510009765625,420.510009765625,426.010009765625,426.010009765625,45944100,0.008928617891349688,0.1321021089163723,409.25850067138674,388.33440063476564,401.3200012207031,386.77960083007815,393.6300048828125,453.3999938964844,453.3999938964844,18.202141898018983,0.0427270286630897,489.8800048828125,0.13037885702737811,0.8371793255203569,0.040931365058410475,0.0970184693122097,1,15.0,0.044401507267598284,0.08770060164877402,3,2,2,0,0,0,7,False,Automotive,2026-07-22,61.0,Low,strong-stock-constructive-pullback,Constructive pullback continuation,Setup family,Buy now,1-3 weeks,Buy this week,$417-$426,Exit if close <,$388,Take profit near,$458,"We want stocks that are already leaders, but only when the pullback has cooled enough to give us a defined risk point instead of forcing a chase.","Trend is intact, relative strength is strong, and the stock is only modestly extended above support.",0
2026-05-22,UBER,73.8499984741211,74.97000122070312,71.31999969482422,71.81999969482422,71.81999969482422,19638200,-0.04354770012708542,-0.03778134670262756,74.94999961853027,74.21400009155273,75.47349967956544,74.21540008544922,71.31999969482422,77.01599884033203,80.83000183105469,2.7862870352608815,0.038795419759124254,100.0999984741211,0.28251747462921406,1.1141371949706051,-0.041761173310696134,-0.032258069822071314,0,5.0,0.044401507267598284,-0.08218285397022584,1,0,0,0,0,0,1,False,Technology,2026-08-05,75.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$70,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,V,330.5199890136719,333.42999267578125,328.82000732421875,328.8800048828125,328.8800048828125,7462100,0.009608610538181184,0.06289183184856606,324.5794982910156,313.6529986572266,319.58799896240237,311.8513977050781,318.010009765625,335.1700134277344,341.9800109863281,5.876432146344866,0.017868012828687392,373.30999755859375,0.11901634825305646,0.9300641513808064,0.013249470821293439,0.04854730001235102,1,15.0,0.044401507267598284,0.018490324580967776,3,2,1,0,0,0,6,False,Financials,2026-07-28,67.0,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$335,Cancel if close <,$319,If breakout sticks,$342,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,VOO,686.0999755859375,688.5800170898438,684.47998046875,685.5499877929688,685.5499877929688,4301800,0.008992678278593624,0.044377084246686405,672.5494964599609,640.6509973144531,665.3949951171875,634.571396484375,672.5499877929688,689.0999755859375,689.0999755859375,6.912144252232143,0.010082626176516776,687.72998046875,0.003169838072633373,0.7449971857817033,0.01933016291207917,0.07008338497360946,1,15.0,0.044401507267598284,-2.442302091187898e-05,3,2,0,1,0,0,6,False,ETF,,,Low,broad-market-trend-hold,Index trend follow-through,Setup family,Buy now,2-4 weeks,Buy this week,$683-$686,Exit if close <,$666,First target,$694,Use the broad-market ETF when the tape is constructive and you want cleaner exposure than a higher-beta single name.,"Trend is intact, volatility is calm, and the ETF is roughly in line with SPY because it is effectively the same market exposure.",0
2026-05-22,WMT,121.33999633789062,121.9499969482422,118.91000366210938,120.2699966430664,120.2699966430664,30295700,-0.08505135461948965,-0.07427649062410113,129.5934986114502,126.98699935913086,130.06599884033204,126.62859954833985,118.91000366210938,135.16000366210938,135.16000366210938,3.2564288548060847,0.027075986910271677,134.1999969482422,0.10380030269708768,1.5796036404864515,-0.0719442106917547,-0.05289519990206366,0,12.0,0.044401507267598284,-0.11867799789169942,1,0,0,0,0,0,1,False,Consumer Staples,2026-08-20,90.0,Low,no-action,No actionable setup,Decision basis,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$118,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,5
2026-05-22,XLE,58.9900016784668,59.61000061035156,58.83000183105469,59.4900016784668,59.4900016784668,42359700,0.0008412357488740696,0.04607003333550441,58.48350009918213,58.42700012207031,57.53549976348877,58.080799942016604,56.2400016784668,61.70000076293945,61.70000076293945,1.3700002942766463,0.023029084814642664,62.560001373291016,0.049072884070218474,1.1132468642404756,0.017210009277449898,0.018193669950118594,1,12.0,0.044401507267598284,0.0016685260679061287,3,2,1,1,0,0,7,False,ETF,,,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$62,Cancel if close <,$57,If breakout sticks,$63,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,XLF,51.900001525878906,52.16999816894531,51.84000015258789,51.939998626708984,51.939998626708984,23308000,0.01643835964130802,0.010112805839766148,51.58700008392334,50.82940002441406,51.69650001525879,50.65460014343262,50.779998779296875,52.16999816894531,52.61000061035156,0.6307149614606585,0.012143145516687161,56.400001525878906,0.07907806344869456,0.7022333750963545,0.006842780976047699,0.021849531998439586,1,4.0,0.044401507267598284,-0.034288701427832136,3,2,0,1,0,0,6,False,ETF,,,Low,wait-for-confirmation,Breakout confirmation,Setup family,Wait for confirmation,Wait this week,Only buy above,$52,Cancel if close <,$51,If breakout sticks,$53,"The chart is not broken, but it also is not giving us enough proof yet. We would rather pay a little higher after confirmation than buy a flat or indecisive setup.","Trend is intact, but relative strength or momentum confirmation is still too weak for a clean immediate entry.",2
2026-05-22,XLK,180.02999877929688,181.72999572753903,179.55999755859375,180.38999938964844,180.38999938964844,10739900,0.02343132311088514,0.12588938968463204,170.5620018005371,153.51660034179687,165.5455009460449,149.74359954833983,170.8300018310547,181.72999572753903,181.72999572753903,4.238570077078681,0.023496702097787737,180.38999938964844,0.0,0.9314517947525992,0.057621260804646496,0.17505207246655613,1,15.0,0.044401507267598284,0.08148788241703375,3,2,2,1,0,0,8,False,ETF,,,Low,strong-stock-constructive-pullback,Constructive pullback continuation,Setup family,Buy now,1-3 weeks,Buy this week,$178-$180,Exit if close <,$154,Take profit near,$188,"We want stocks that are already leaders, but only when the pullback has cooled enough to give us a defined risk point instead of forcing a chase.","Trend is intact, relative strength is strong, and the stock is only modestly extended above support.",0
2026-05-22,XLV,149.08999633789062,150.32000732421875,149.0,149.88999938964844,149.88999938964844,6915200,0.0330116683986601,0.03960332226335539,145.52350158691405,146.38080078125,145.12000122070313,146.8790005493164,142.6699981689453,150.32000732421875,150.32000732421875,2.0521458217075894,0.01369101227609527,160.1999969482422,0.06435703966913763,0.7139855555039312,0.03000544760893134,0.02397307973224266,1,8.0,0.044401507267598284,-0.004798185004242894,2,2,0,1,0,0,5,False,ETF,,,Low,trend-hold,Trend hold / monitor,Decision basis,Hold,1-2 weeks,Keep only if close >,$144,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",3
2026-05-22,XOM,154.02999877929688,155.5500030517578,153.1699981689453,154.9199981689453,154.9199981689453,12924600,-0.018996960706588628,0.04035991108074355,153.0510009765625,155.65459991455077,150.8235008239746,154.96180023193358,146.0,163.67999267578125,163.67999267578125,4.2999997820172995,0.027756260217147753,171.47000122070312,0.09651835851132881,0.7449266332625655,0.012211597313689024,-0.004719434864171902,1,11.0,0.044401507267598284,-0.0040415961868547345,1,1,0,1,0,0,3,False,Energy,2026-07-31,70.0,Low,trend-hold,Trend hold / monitor,Decision basis,Hold,1-2 weeks,Keep only if close >,$151,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",3
