variant_id,variant_name,review_week,gross_return,trade_return_net,spy_trade_return_net,trade_count,strategy_return_net,spy_exposure_return_net
baseline_current,Current Breakout Confirmation,2021-10-15,0.12175756360990342,0.11975756360990342,0.05292619656357447,5,0.03991918786996781,0.017642065521191488
baseline_current,Current Breakout Confirmation,2021-10-22,0.028201086964624422,0.02620108696462442,0.024785094962796662,5,0.008733695654874807,0.008261698320932221
baseline_current,Current Breakout Confirmation,2021-10-29,0.04001027621705242,0.03801027621705242,0.02000829778741018,5,0.012670092072350807,0.006669432595803393
baseline_current,Current Breakout Confirmation,2021-11-05,0.021994322823444757,0.019994322823444755,-0.004693590763327447,5,0.006664774274481585,-0.0015645302544424824
baseline_current,Current Breakout Confirmation,2021-11-12,-0.020566785136474697,-0.0225667851364747,-0.030241828445214614,5,-0.007522261712158233,-0.010080609481738204
baseline_current,Current Breakout Confirmation,2021-11-19,-0.027228278879344293,-0.029228278879344295,-0.0056311745616139264,5,-0.009742759626448098,-0.0018770581872046422
baseline_current,Current Breakout Confirmation,2021-11-26,0.05448190049743146,0.052481900497431455,0.002350842784502984,4,0.017493966832477153,0.0007836142615009947
baseline_current,Current Breakout Confirmation,2021-12-03,-0.028130892076847047,-0.03013089207684705,0.010330959077912927,4,-0.010043630692282349,0.0034436530259709754
baseline_current,Current Breakout Confirmation,2021-12-10,0.010097575779500633,0.008097575779500633,0.013641591816081535,5,0.0026991919265002113,0.004547197272027179
baseline_current,Current Breakout Confirmation,2021-12-17,-0.024829357723589872,-0.026829357723589874,-0.005700148200490672,5,-0.008943119241196625,-0.0019000494001635575
baseline_current,Current Breakout Confirmation,2021-12-24,0.015556121283214708,0.013556121283214706,0.011587049964021575,4,0.004518707094404902,0.0038623499880071914
baseline_current,Current Breakout Confirmation,2021-12-31,-0.0707072743031654,-0.0727072743031654,-0.053855072720328544,5,-0.024235758101055133,-0.01795169090677618
baseline_current,Current Breakout Confirmation,2022-01-07,-0.0312601012052963,-0.0332601012052963,-0.05718608998400691,5,-0.011086700401765433,-0.01906202999466897
