variant_id,variant_name,ticker,sample_size,avg_fwd_15d_return,avg_excess_15d_return,win_rate_15d
leadership_quality,Leadership-Quality Breakout,MU,5,0.0052878422838483095,-0.022036676549339607,0.4
leadership_quality,Leadership-Quality Breakout,PLTR,5,0.03076097120732115,0.011982821402728239,0.4
leadership_quality,Leadership-Quality Breakout,AMD,4,0.05022958010676687,0.03303804646488884,0.5
leadership_quality,Leadership-Quality Breakout,BA,4,-0.030667889001272958,-0.04949162725971604,0.0
leadership_quality,Leadership-Quality Breakout,CVX,4,0.003365566305702228,-0.007397413959182447,0.5
leadership_quality,Leadership-Quality Breakout,INTC,4,-0.05344606578943467,-0.049112030655748595,0.25
leadership_quality,Leadership-Quality Breakout,UPS,4,-0.036114798226969,-0.0009963224645131163,0.25
leadership_quality,Leadership-Quality Breakout,LMT,3,-0.0033524289825285214,-0.02995813025863059,0.3333333333333333
leadership_quality,Leadership-Quality Breakout,TSLA,2,0.2411829758561458,0.23541933311404145,1.0
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,NVDA,55,0.06117001634673361,0.047711092326852576,0.7090909090909091
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MSFT,53,0.014611768196750686,-0.002506051891494093,0.6415094339622641
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AAPL,47,0.007057855466420498,0.004640302596903068,0.6170212765957447
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,LRCX,42,0.02992028460835926,0.018435719880414914,0.5952380952380952
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,GE,40,0.0368258510226539,0.031115894856745062,0.775
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MU,38,0.07250339169456443,0.06465570474497628,0.5789473684210527
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BNY,37,0.013796012993213116,0.004912975616102297,0.6486486486486487
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AVGO,36,0.030633350813246404,0.013316944263041712,0.6388888888888888
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ORCL,36,0.02915049757652967,0.014124484726261611,0.5555555555555556
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,CAT,34,0.028162360038535523,0.02565554964808749,0.5588235294117647
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,JPM,34,-0.002790690222259251,-0.010704497512401379,0.5
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,PLTR,34,0.009171284318154959,0.008038032991996716,0.5
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AMZN,33,-0.014953445599190408,-0.02363023947446989,0.42424242424242425
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BKNG,30,0.0011029380399862343,-0.0026490944097706803,0.5666666666666667
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,CRM,30,0.013778696106309392,-0.0010486917905031534,0.6666666666666666
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ISRG,30,0.020362681426396134,0.00887520187370708,0.6333333333333333
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,WFC,30,0.025581912032160956,0.010852039913470508,0.6666666666666666
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AXP,29,0.008377839530318742,-0.006425905932804845,0.5517241379310345
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,CSCO,28,0.014509906019570017,0.010941359212137233,0.5714285714285714
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,INTU,28,0.022731831491894672,0.012576987563035233,0.6428571428571429
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,UBER,28,0.03163994258643097,0.022505870375112324,0.6428571428571429
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BAC,27,-0.0074157757606282855,-0.012515919343391316,0.4444444444444444
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,EMR,27,0.007928005508688678,0.001362919002063172,0.6296296296296297
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,GS,27,0.004798947466370514,-0.0009333640570934949,0.5555555555555556
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AMD,26,0.08092628590235468,0.060285485941989674,0.6153846153846154
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,IBM,26,0.02086167122622136,0.009858257812126587,0.6153846153846154
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,NOW,26,0.005837137391307026,-0.004837200869985228,0.5
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ACN,25,0.01825607724594248,0.005846071995822441,0.64
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,C,25,0.009954413536262861,0.005201296546910297,0.56
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,AMAT,24,0.004295654543276535,-0.0025311210211199967,0.5416666666666666
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,COF,24,0.01453230828975339,0.008385762715809661,0.4583333333333333
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,GEV,24,0.07493908002693182,0.06092732981360003,0.7083333333333334
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,GM,23,-0.021086581521169923,-0.022794652170692365,0.391304347826087
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,LOW,23,0.012319923235577951,0.0025725834189746473,0.6956521739130435
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BLK,22,0.01222628892331286,0.0030669128193664508,0.6818181818181818
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,LLY,22,0.03161959460670787,0.027409410944647394,0.6363636363636364
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,QCOM,22,0.014494511772091202,-0.000744679100461029,0.6363636363636364
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,TMO,22,-3.715131775005144e-05,-0.004170388954538518,0.6363636363636364
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ADBE,21,0.00018715073967764026,-0.010178547062997959,0.5238095238095238
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MS,21,0.012717962351783659,0.007158744768576195,0.5238095238095238
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,TSLA,21,-0.012895802419827341,-0.00788941396736946,0.42857142857142855
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,HD,20,0.004609667549698426,-0.005341443512710808,0.75
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,RTX,20,0.013707335719162588,0.004102610188102318,0.55
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ABBV,19,0.014085359670960163,0.022827297876799425,0.5789473684210527
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,TXN,19,-0.02627106731866886,-0.03089414727340192,0.2631578947368421
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,FDX,18,0.012645291269784439,0.010409940167550202,0.5555555555555556
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,HON,18,0.008767910704073591,0.0011029517230037127,0.6111111111111112
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,SCHW,18,0.012519203828804757,0.007183925693314398,0.7222222222222222
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,V,17,-0.004438765072532354,-0.007434719586511233,0.5294117647058824
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,DHR,16,0.018900506109003998,0.014600483418285161,0.5625
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,INTC,16,0.10717774673899061,0.09622665604554216,0.6875
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MRK,16,0.010750843943989688,0.024127274495734423,0.75
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,XOM,15,0.031442270387779976,0.03721560228660193,0.6666666666666666
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,ABT,14,0.008216753740410651,0.006440535487431414,0.5714285714285714
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,JNJ,14,0.025638093255345457,0.04258297127013135,0.8571428571428571
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MA,14,-0.007218543899794475,-0.014203381744381285,0.42857142857142855
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,MCD,14,0.005604842398514205,-0.006168442677334613,0.7142857142857143
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,SBUX,14,-0.029711503082151536,-0.036136157675966715,0.21428571428571427
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BA,13,-0.002640401662132419,-0.014076383119958034,0.23076923076923078
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,BRK-B,13,0.005600639448895986,0.0054770517982828055,0.46153846153846156
risk_on_sector_confirmed,Risk-on + Sector-Confirmed Breakout,GD,13,-0.0023419249732296887,-0.005255847090189191,0.38461538461538464
