date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,prior_high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-06-12,AAPL,296.0299987792969,297.1400146484375,289.6199951171875,291.1300048828125,291.1300048828125,38742100.0,Information Technology,False,-0.052742863435375376,-0.06707041222690302,-0.023741614215270657,0.16479956005066643,303.8810012817383,285.4911996459961,304.2535003662109,281.2373999023437,287.3800048828125,317.3999938964844,317.3999938964844,317.3999938964844,7.591432843889509,0.02607574869153477,315.20001220703125,0.07636423347727844,0.7673983891053558,-0.041960492249082444,0.01975124012161635,0,10.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.05843740926487129,-0.04759867358337322,-0.015160699373987563,0.04336568463886614,-0.0012243050088964758,0.015125298929407949,0,1,0,1,-0.0007070460092060138,184.8000030517578,-0.03256204105111038,0.029526479396979388,0.3395186580052729,184.03450088500978,168.0428012084961,-0.053268093612250045,-0.1747190979546065,1.0,1.0,2,0,0,1,0,0,3,2026-07-30,48.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,ABBV,227.5,228.3999938964844,224.32000732421875,227.72999572753903,227.72999572753903,4084500.0,Health Care,False,0.0022004137191444784,0.045976458068676784,0.08046681743742812,0.09306902049763521,218.22499923706056,210.8038003540039,213.5009994506836,209.60720001220704,208.9900054931641,230.47000122070312,230.47000122070312,230.47000122070312,5.345002310616631,0.023470787383720434,244.3800048828125,0.06813163443243911,0.7737971759102702,0.04355594695249868,0.08029359691386441,1,15.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.0034941321103514333,0.06544819671220659,0.08904773227871121,-0.028364854914165072,0.02212635912024452,0.005708774993068877,0,1,0,1,-0.0007070460092060138,153.80999755859375,0.02903590220409713,0.04896673557038711,0.045330965044264815,149.79049987792968,147.58120056152345,0.03150008186704101,0.0477380554533704,1.0,1.0,3,2,2,1,0,0,8,2026-07-30,48.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,ABT,89.62000274658203,90.29000091552734,87.06999969482422,88.18000030517578,88.18000030517578,13758700.0,Health Care,False,-0.031733824523255016,0.030140208843983496,0.038633671617745335,-0.1872061753019566,88.06749992370605,91.21520034790039,86.62799987792968,92.55000015258788,85.5999984741211,92.7300033569336,92.7300033569336,92.7300033569336,2.0550008501325356,0.02330461377886745,138.0800018310547,0.36138471077754736,1.1418899067645112,0.0012774335772809476,-0.03327515623655017,1,10.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.03742837035275093,0.0496119474875133,0.04721458645902843,-0.3086400507137569,0.01661702968791623,-0.014422472204071335,0,1,0,1,-0.0007070460092060138,153.80999755859375,0.02903590220409713,0.04896673557038711,0.045330965044264815,149.79049987792968,147.58120056152345,-0.010333063952641774,-0.23253714034622142,1.0,1.0,1,1,2,0,0,0,4,2026-07-16,34.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,ACN,168.44000244140625,171.77000427246094,164.64999389648438,170.27999877929688,170.27999877929688,4038700.0,Information Technology,False,-0.04471248931670757,-0.08975254122817466,0.038355955091391225,-0.12744040940313628,177.59400024414063,181.33260009765624,177.09250106811524,183.8470001220703,163.5800018310547,198.0,198.0,198.0,7.611428397042417,0.044699485856279184,318.1300048828125,0.4647471280113241,0.814773943453837,-0.041183831969487196,-0.06095209197026355,0,10.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.05040703514620348,-0.07028080258464486,0.04693686993267432,-0.24887428481493656,0.0028318487400689207,-0.013676589896732483,0,1,0,1,-0.0007070460092060138,184.8000030517578,-0.03256204105111038,0.029526479396979388,0.3395186580052729,184.03450088500978,168.0428012084961,0.008829475694411837,-0.4669590674084092,1.0,1.0,0,1,2,0,0,0,3,2026-06-18,6.0,High,event-risk-hold,Event freeze before earnings,Risk guardrail,Single-name sleeve,Hold / reassess after earnings,This week only,Do not add,Until earnings on 2026-06-18,If already held,Close < $174,Next action,Re-rank after report,"Even if the stock is stabilizing, the earnings event dominates the next move and makes fresh weekly entries more binary than this system should prefer.",Earnings are close enough that event risk matters more than the current chart.,5
2026-06-12,ADBE,202.3999938964844,205.6499938964844,196.8999938964844,204.02000427246097,204.02000427246097,25030700.0,Information Technology,False,-0.18859369117289004,-0.21291612592866338,-0.13919240116021114,-0.17065038913633757,246.05750122070313,244.89380096435548,249.75899963378907,246.13840057373048,196.8999938964844,275.44000244140625,275.44000244140625,275.44000244140625,11.905000959123873,0.058352125820099465,413.6799926757813,0.5068168442162003,3.5720916559100195,-0.1708441999926526,-0.1669041704238309,0,6.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.19428823700238596,-0.19344438728513358,-0.13061148631892805,-0.29208426454813785,-0.014820280424382326,-0.0050565031968758944,0,1,0,1,-0.0007070460092060138,184.8000030517578,-0.03256204105111038,0.029526479396979388,0.3395186580052729,184.03450088500978,168.0428012084961,-0.16871888055719053,-0.5101690471416105,1.0,1.0,1,0,0,0,0,0,1,2026-09-10,90.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,AMAT,548.6199951171875,569.9500122070312,544.0700073242188,567.25,567.25,8055800.0,Information Technology,False,0.2521798365856853,0.2603875107254987,0.2875658324484094,0.6231722265676269,467.91650238037107,427.2124005126953,446.8740005493164,408.9353997802734,438.2200012207031,569.9500122070312,569.9500122070312,557.6199951171875,33.545710972377236,0.059137436707584375,567.25,0.0,0.9355188972308836,0.21228893854844288,0.32779385457736326,1,15.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,0.2464852907561894,0.2798592493690285,0.2961467472896925,0.5017383511558267,0.04708822129993773,0.04469410264369955,0,1,0,1,-0.0007070460092060138,184.8000030517578,-0.03256204105111038,0.029526479396979388,0.3395186580052729,184.03450088500978,168.0428012084961,0.25803935305143,0.283653568562354,1.0,1.0,3,2,2,1,0,1,7,2026-08-13,62.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,AMD,499.69000244140625,521.7100219726562,494.0,511.5700073242187,511.5700073242187,31553100.0,Information Technology,False,0.09689523986509907,-0.00877730764582163,0.13758059470255013,1.5647748425983208,481.97350158691404,386.7798013305664,473.9340026855469,358.72340118408204,437.2300109863281,546.4400024414062,546.4400024414062,546.4400024414062,35.05857631138392,0.06853133649245544,542.52001953125,0.057048608517290926,0.9882737415312008,0.06140691477821324,0.3226388905634675,1,12.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,0.09120069403560316,0.01069443099770817,0.14616150954383322,1.4433409671865205,0.01696333003289774,0.0782117922997918,0,1,0,1,-0.0007070460092060138,184.8000030517578,-0.03256204105111038,0.029526479396979388,0.3395186580052729,184.03450088500978,168.0428012084961,0.10805411530557074,1.2252561845930479,1.0,1.0,3,2,2,1,1,1,6,2026-08-04,53.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,AMGN,357.3999938964844,358.1700134277344,351.9599914550781,355.20001220703125,355.20001220703125,2730100.0,Health Care,False,0.016076508526336575,0.054663152691638794,0.05641971448370953,0.010583820144605127,338.1545043945313,340.31120239257814,334.8030044555664,340.6866015625,322.29998779296875,358.4599914550781,358.4599914550781,358.4599914550781,9.010718209402901,0.02536801210510919,388.1600036621094,0.08491341494259046,1.0163654910019582,0.05040745455400665,0.04375057215212561,1,13.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,0.010381962696840663,0.0741348913351686,0.06500062932499262,-0.11085005526719516,0.010010363988264936,-0.0011018900308968904,0,1,0,1,-0.0007070460092060138,153.80999755859375,0.02903590220409713,0.04896673557038711,0.045330965044264815,149.79049987792968,147.58120056152345,0.007452978913322417,-0.03474714489965969,1.0,1.0,2,2,2,1,0,0,7,2026-08-04,53.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,AMT,187.72999572753903,190.13999938964844,186.7899932861328,187.17999267578125,187.17999267578125,2985700.0,Real Estate,False,-0.035751095281125855,0.001176647165245015,0.09782986906616564,0.035917815854142665,185.91900024414062,181.10620025634765,182.33250045776367,179.17580047607422,181.47000122070312,196.0800018310547,196.0800018310547,196.0800018310547,4.934284755161836,0.026361176131193806,232.3500061035156,0.194405045152486,0.9272792210817274,0.006782482855355026,0.0335371865283266,1,15.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.04144564111062177,0.020648385808774816,0.10641078390744874,-0.08551605955765762,0.019670106960485212,0.010773775114409023,0,1,0,1,-0.0007070460092060138,,,,,,,,,0.0,0.0,3,1,2,0,0,0,6,2026-07-28,46.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-12,AMZN,243.2100067138672,243.36000061035156,233.58999633789065,238.5500030517578,238.5500030517578,51186600.0,Consumer Discretionary,False,-0.030402779192179152,-0.118570831583662,-0.10728986617010794,0.13665606614492898,257.25000152587893,254.77360046386718,264.1185012817383,251.15760040283203,233.58999633789065,266.6300048828125,274.75,274.75,7.7642844063895025,0.03254782773867707,274.989990234375,0.1325138676922722,1.2263252181819162,-0.07269192755374941,-0.06367848702758452,0,3.0,741.75,745.074496459961,722.8013989257812,0.005694545829495912,-0.0194717386435298,-0.008580914841283094,0.12143387541180028,721.3400268554688,721.5005035400391,681.8073999023437,722.0109985351562,-0.036097325021675064,-0.0990990929401322,-0.09870895132882485,0.015222190733128693,-0.026005371537878963,0.014397334801875106,0,1,0,1,-0.0007070460092060138,116.5999984741211,-0.03532724559801248,-0.017443327941045972,0.05453557742552051,117.49550018310546,117.03119995117187,-0.08984653822906197,0.08212048871940847,0.0,0.0,1,0,0,0,0,0,1,2026-07-30,48.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
