variant,date,portfolio_label,count,avg_fwd_1w_return,avg_fwd_2w_return,avg_fwd_3w_return
strict_rs_entry,2024-12-06,top2,2,-0.027287416552570387,-0.07027039498602639,-0.08487047201855769
strict_rs_entry,2024-12-06,top5,5,-0.01791718940928051,-0.046721919135612876,-0.0620855118195784
strict_rs_entry,2024-12-13,top2,2,0.03550968173838076,0.02853734348615311,-0.0035001058447124422
strict_rs_entry,2024-12-13,top5,5,0.011941958049008505,0.0062627636853265,-0.0009901230119720328
strict_rs_entry,2024-12-20,top2,2,-0.008833503085674321,-0.055832391652694824,-0.02415120645304103
strict_rs_entry,2024-12-20,top5,5,-0.004893057914557431,-0.019641185416693196,-0.013742051460606208
strict_rs_entry,2024-12-27,top2,2,-0.04069655610555584,-0.1269142060975436,-0.07610393202598281
strict_rs_entry,2024-12-27,top5,3,-0.04546511290588932,-0.10987875812970242,-0.06165523705258399
strict_rs_entry,2025-01-03,top2,2,0.002439749066536989,0.10420540552450142,-0.05262098775554702
strict_rs_entry,2025-01-03,top5,2,0.002439749066536989,0.10420540552450142,-0.05262098775554702
strict_rs_entry,2025-01-10,top2,2,0.08798457618344224,-0.026776461407904628,0.02104379040025811
strict_rs_entry,2025-01-10,top5,2,0.08798457618344224,-0.026776461407904628,0.02104379040025811
strict_rs_entry,2025-01-17,top2,2,0.021025703208424118,0.020056030044791284,0.03328436696361259
strict_rs_entry,2025-01-17,top5,2,0.021025703208424118,0.020056030044791284,0.03328436696361259
strict_rs_entry,2025-01-24,top2,2,-0.0063595968396597535,-0.005638118919584156,0.0031805301172060374
strict_rs_entry,2025-01-24,top5,5,0.0024395481946912546,0.003985617589343971,0.00626844731059466
strict_rs_entry,2025-01-31,top2,2,-0.0020445539871571383,-0.001555524502938721,-0.06367708876786238
strict_rs_entry,2025-01-31,top5,5,-0.029733289086083303,-0.023480242232742386,-0.07960661679783299
strict_rs_entry,2025-02-07,top2,2,-0.021348085905079806,-0.03977722541008155,-0.052976998514569884
strict_rs_entry,2025-02-07,top5,5,-0.005360313228354818,-0.03775401701598295,-0.0535464514318025
strict_rs_entry,2025-02-14,top2,2,-0.017809618730694754,-0.027613223951721444,-0.11575992167999316
strict_rs_entry,2025-02-14,top5,5,-0.050008630560334666,-0.06079229262665364,-0.1522972748537364
strict_rs_entry,2025-02-21,top2,2,-0.005835015589581272,0.008341829029705039,-0.055532525357892326
strict_rs_entry,2025-02-21,top5,5,0.015987434161393498,0.04030771167530367,-0.005508896925544837
strict_rs_entry,2025-02-28,top2,2,-0.01140216371125069,-0.06635713225098211,-0.06795718096425474
strict_rs_entry,2025-02-28,top5,5,-0.0077425008754298695,-0.05612051541416736,-0.05605005054308541
strict_rs_entry,2025-03-07,top2,2,-0.04928631182275128,-0.04398582674482482,-0.029518268652409696
strict_rs_entry,2025-03-07,top5,5,-0.035456563292392086,-0.03661398373326978,-0.029708058009448958
strict_rs_entry,2025-03-14,top2,2,-0.004016065331870156,0.004927287520526902,-0.04456703173385329
strict_rs_entry,2025-03-14,top5,5,-0.0069033134479044465,-0.0049791540455759176,-0.05715771483910044
strict_rs_entry,2025-03-21,top2,2,0.0026660377362947574,-0.01806830800308784,-0.004852513840584494
