date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,prior_high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-06-05,AAPL,312.8599853515625,315.1700134277344,307.1499938964844,307.3399963378906,307.3399963378906,65246700.0,Information Technology,False,-0.015125300447446421,0.007705190920232141,0.06923181786620303,0.17840573296598183,304.2535003662109,281.2373999023437,297.54149932861327,275.284599609375,305.0199890136719,316.94000244140625,316.94000244140625,316.94000244140625,5.726433890206473,0.018632244284635224,315.20001220703125,0.024936597603866746,1.3647544635480224,0.01014448796140287,0.09281338984292527,1,15.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.009898484932903462,0.014666068658933384,0.061071438189796545,0.08788783614610352,0.022558201302147474,0.02162416750307017,0,1,0,1,0.018294462503569697,180.3000030517578,0.009518459631277176,0.06252578500619199,0.28391378235009057,182.80250091552733,163.0056008911133,0.006706032860011035,-0.10550804938410874,0.0,1.0,3,1,2,1,0,0,7,2026-07-30,55.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,ABBV,227.3699951171875,230.47000122070312,226.0,227.22999572753903,227.22999572753903,6246700.0,Health Care,False,0.04367993043135998,0.05934729942908645,0.12096092053453855,-0.0019764448467942675,213.5009994506836,209.60720001220704,210.05000076293945,208.22679992675782,208.9900054931641,230.47000122070312,230.47000122070312,224.9900054931641,5.485002790178571,0.024138550778108468,244.3800048828125,0.07017762833541724,1.1235314431246717,0.06430413118523452,0.084075335743742,1,15.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.06870371581170986,0.0663081771677877,0.11280054085813207,-0.09249434166667259,0.01642941525926922,0.006629310376641051,0,1,0,1,0.018294462503569697,153.00999450683594,0.03280459541393799,0.0572829824226595,0.001046701975346842,147.67800064086913,146.76500061035156,0.06367793811187905,-0.0030231468221411095,1.0,1.0,3,2,2,1,0,1,7,2026-07-30,55.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,ABT,91.75,92.7300033569336,90.95999908447266,91.06999969482422,91.06999969482422,11919200.0,Health Care,False,0.06390188455852419,0.03759830440894185,0.04666127409394916,-0.17396825673628824,86.62799987792968,92.55000015258788,86.32250022888184,94.20600021362304,84.95999908447266,92.7300033569336,92.7300033569336,91.4800033569336,2.0742857796805247,0.022776828666206887,138.0800018310547,0.34045481976273956,0.9955094665356493,0.051276721419793864,-0.01599136094352866,1,8.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.08892566993887407,0.044559182147643095,0.038500894417542675,-0.26448615355616656,0.0035390500534371316,-0.017578498792858,0,1,0,1,0.018294462503569697,153.00999450683594,0.03280459541393799,0.0572829824226595,0.001046701975346842,147.67800064086913,146.76500061035156,-0.010621708328710344,-0.17501495871163508,1.0,1.0,1,2,2,0,0,0,5,2026-07-16,41.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,ACN,180.91000366210935,183.17999267578125,176.3300018310547,178.25,178.25,3745200.0,Information Technology,False,-0.04714816367613883,0.0021364192570092477,-0.010766426633670223,-0.11529678489249573,177.09250106811524,183.8470001220703,175.91100158691407,185.28780029296874,173.83999633789062,198.0,198.0,198.0,8.343571254185273,0.046808253880422285,320.9200134277344,0.44456564707162205,0.6418833514290783,0.0065361261764525546,-0.030443793580281587,1,14.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,-0.02212437829578895,0.009097296995710491,-0.018926806310076705,-0.20581468171237405,0.0067164615660346705,-0.007776012066743165,0,1,0,1,0.018294462503569697,180.3000030517578,0.009518459631277176,0.06252578500619199,0.28391378235009057,182.80250091552733,163.0056008911133,-0.07329221163986221,-0.3992105672425863,0.0,1.0,1,0,0,0,0,0,1,2026-06-18,13.0,Medium,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,ADBE,259.2799987792969,262.5299987792969,249.0500030517578,251.44000244140625,251.44000244140625,4902600.0,Information Technology,False,-0.029975653986387463,0.030069627834331092,-0.019765339094763745,-0.08136344930370165,249.75899963378907,246.13840057373048,247.99550094604493,244.45160064697265,236.66000366210935,275.44000244140625,275.44000244140625,275.44000244140625,11.066428048270089,0.04401220148273315,416.9200134277344,0.39691069187546,0.9838789627789273,0.006730499441789719,0.021539109116326942,1,10.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,-0.004951868606037579,0.037030505573032335,-0.027925718771170227,-0.17188134612357997,0.007111010808731555,0.006900343144792265,0,1,0,1,0.018294462503569697,180.3000030517578,0.009518459631277176,0.06252578500619199,0.28391378235009057,182.80250091552733,163.0056008911133,-0.08229112410095574,-0.3652772316537922,0.0,1.0,3,0,0,0,0,0,3,2026-06-11,6.0,High,event-risk-hold,Event freeze before earnings,Risk guardrail,Single-name sleeve,Hold / reassess after earnings,This week only,Do not add,Until earnings on 2026-06-11,If already held,Close < $244,Next action,Re-rank after report,"Even if the stock is stabilizing, the earnings event dominates the next move and makes fresh weekly entries more binary than this system should prefer.",Earnings are close enough that event risk matters more than the current chart.,5
2026-06-05,AMAT,479.7099914550781,484.8999938964844,452.9100036621094,453.010009765625,453.010009765625,11896900.0,Information Technology,False,0.006554708756685734,0.06001971474461243,0.10318038575335109,0.2903694428879624,446.8740005493164,408.9353997802734,428.21600036621095,397.24919921875,430.2900085449219,510.75,510.75,510.75,23.70428902762277,0.05232619261522879,501.7000122070313,0.09705003240325598,1.4208918359839673,0.013730960424562521,0.10777890593241246,1,14.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.03157849413703562,0.06698059248331367,0.09502000607694461,0.19985154606808408,0.04357146899496778,0.02941780772499003,0,1,0,1,0.018294462503569697,180.3000030517578,0.009518459631277176,0.06252578500619199,0.28391378235009057,182.80250091552733,163.0056008911133,0.0406546007471591,0.006455660537871832,0.0,1.0,3,2,2,1,0,0,8,2026-08-13,69.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,AMD,499.5299987792969,505.6199951171875,463.9500122070313,466.3800048828125,466.3800048828125,46735900.0,Information Technology,False,-0.09633786679930967,0.037345155990311074,0.1418009465783978,1.2769125651206417,473.9340026855469,358.72340118408204,440.1050033569336,328.14640075683593,461.7099914550781,546.4400024414062,546.4400024414062,546.4400024414062,31.732864379882812,0.06804079087364893,542.52001953125,0.14034507835162333,1.3634962597568627,-0.01593892347864821,0.3001103450273252,0,14.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,-0.07131408141895978,0.04430603372901232,0.13364056690199133,1.1863946683007633,0.07686574583469863,0.09318097153198512,0,1,0,1,0.018294462503569697,180.3000030517578,0.009518459631277176,0.06252578500619199,0.28391378235009057,182.80250091552733,163.0056008911133,0.07927516157220582,0.9929987827705511,0.0,1.0,2,1,2,0,1,0,4,2026-08-04,60.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,AMGN,348.760009765625,356.5,347.6600036621094,349.5799865722656,349.5799865722656,3450800.0,Health Care,False,0.03797612073648504,0.03603809098637112,0.06226257395359136,-0.07430364100132303,334.8030044555664,340.6866015625,332.4365036010742,341.8678009033203,322.29998779296875,356.5,356.5,349.17999267578125,7.948571341378348,0.022737489692463298,388.1600036621094,0.09939204638772467,1.4057557444398954,0.044136348599166667,0.02610429928555347,1,9.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.06299990611683493,0.04299896872507236,0.05410219427718488,-0.16482153782120135,0.007118655228464332,-0.003455134814390748,0,1,0,1,0.018294462503569697,153.00999450683594,0.03280459541393799,0.0572829824226595,0.001046701975346842,147.67800064086913,146.76500061035156,0.0049795915309318595,-0.07535034297666987,1.0,1.0,2,2,2,1,0,0,7,2026-08-04,60.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,AMT,193.97999572753903,196.0800018310547,193.02000427246097,194.1199951171875,194.1199951171875,3060800.0,Real Estate,False,0.03829689851412077,0.05626290350729635,0.07982416701163109,0.061635157984581745,182.33250045776367,179.17580047607422,180.19300079345703,177.78280029296874,181.47000122070312,196.0800018310547,196.0800018310547,194.97000122070312,4.977855137416305,0.02564318598097658,232.3500061035156,0.16453630291404436,0.9278989642685536,0.06464834645403406,0.08340520651453051,1,13.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,0.06332068389447065,0.06322378124599759,0.0716637873352246,-0.028882738835296573,0.011873378293749681,0.007835404666874046,0,1,0,1,0.018294462503569697,,,,,,,,,0.0,0.0,3,2,2,0,0,1,6,2026-07-28,53.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
2026-06-05,AMZN,254.2599945068359,256.3800048828125,245.77999877929688,246.02999877929688,246.02999877929688,55498100.0,Consumer Discretionary,False,-0.09093265791131866,-0.08355059744362137,-0.09270941993421111,0.15697157696163155,264.1185012817383,251.15760040283203,268.7385009765625,246.66960052490234,245.77999877929688,274.75,274.75,276.6300048828125,7.359997340611047,0.02991504034925997,274.989990234375,0.10531289313620258,1.3772187319078755,-0.06848631358522746,-0.020415872803813177,0,4.0,737.5499877929688,746.2929962158203,713.5118005371094,-0.025023785380349883,-0.006960877738701243,0.008160379676406482,0.09051789681987832,705.0599975585938,722.0109985351562,667.80919921875,709.039501953125,-0.06590887253096878,-0.07658971970492012,-0.1008697996106176,0.06645368014175324,-0.017191432109785798,0.01819437769542498,0,1,0,1,0.018294462503569697,114.86000061035156,-0.03235043333290921,-0.04187518149883229,0.006308053483031761,118.37550010681153,116.25720016479492,-0.05083423843537882,0.1506635234785998,0.0,0.0,1,0,0,0,0,0,1,2026-07-30,55.0,Low,regime-filtered-out,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,Regime filter,Reassess if,Tape improves,Need first,Stronger market,"The stock may be acceptable on its own, but the broader tape is not supportive enough for fresh long entries.",Market regime is too weak to justify a fresh long setup.,6
