signal_date,holding_end_date,selected_tickers,selected_strategies,portfolio_return_1w,spy_return_1w,excess_return_1w
2025-03-21,2025-03-28,"XOM,GE","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.0007563383873522844,-0.01475230967826835,0.013995971290916065
2025-03-28,2025-04-04,XOM,strong-stock-constructive-pullback,-0.1137348733308634,-0.09066691286062845,-0.02306796047023496
2025-05-02,2025-05-09,"PLTR,NFLX","extended-strength-wait,extended-strength-wait",-0.035115944696644974,-0.0042698547329707015,-0.030846089963674272
2025-05-09,2025-05-16,"MA,JPM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.04148037818253425,0.05291133701421802,-0.011430958831683768
2025-05-16,2025-05-23,"VOO,PLTR","broad-market-trend-hold,extended-strength-wait",-0.03665940966839515,-0.02539553440838882,-0.011263875260006329
2025-05-23,2025-06-02,"MSFT,UBER","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.010324035097820927,0.023484375965020732,-0.03380841106284166
2025-05-30,2025-06-06,"NVDA,META","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.06316445895829981,0.01654252660832012,0.04662193234997969
2025-06-06,2025-06-13,"NVDA,AVGO","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.004466041299345802,-0.0035718105887039275,0.00803785188804973
2025-06-13,2025-06-23,"AVGO,NVDA","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0179411234534973,0.005276422804124881,0.012664700649372418
2025-06-20,2025-06-27,"PLTR,PANW","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.020551596396864324,0.034714179899440145,-0.05526577629630447
2025-06-27,2025-07-07,"META,AVGO","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.0014479845916391398,0.009383519186952238,-0.010831503778591378
2025-07-11,2025-07-18,"UBER,GS","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.02281220370388315,0.006350056129794446,-0.029162259833677595
2025-07-18,2025-07-25,"CAT,AVGO","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.03629017290523373,0.015169314249741106,0.021120858655492625
2025-07-25,2025-08-01,"NVDA,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.009848411120442824,-0.02414064585180309,0.014292234731360265
2025-08-01,2025-08-08,"NVDA,MSFT","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.023871393461592227,0.02486653590228416,-0.0009951424406919318
2025-08-08,2025-08-15,"AMD,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.01990367545620686,0.009824554815879738,0.010079120640327122
2025-08-15,2025-08-22,"AMD,META","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.046846100372587685,0.002906246285733216,-0.0497523466583209
2025-08-22,2025-08-29,"ABBV,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.016071324436923717,-0.00040292226466143166,0.01647424670158515
2025-08-29,2025-09-08,"GOOGL,AAPL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.06198512169907877,0.005860056380759371,0.0561250653183194
2025-09-05,2025-09-12,"AAPL,ABBV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0018726925170508557,0.015712846955691973,-0.013840154438641117
2025-09-12,2025-09-19,"PANW,ABBV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0397700552153315,0.009567909401211772,0.03020214581411973
2025-09-19,2025-09-26,"GS,AAPL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.018738568271429945,-0.0028326123975210837,0.02157118066895103
2025-09-26,2025-10-03,"WMT,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.007696450036724201,0.01116620012488867,-0.01886265016161287
2025-10-03,2025-10-10,"NVDA,ABBV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.019174840016954797,-0.02419270768492432,0.005017867667969522
2025-10-10,2025-10-17,"CAT,ABBV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0343962896094161,0.017411403597318742,0.016984886012097355
2025-10-17,2025-10-24,"WMT,XLV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0023917967080336333,0.019356078610494043,-0.01696428190246041
2025-10-24,2025-10-31,"XLV,PANW","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.001113704841259111,0.007102248148532775,-0.005988543307273664
2025-10-31,2025-11-07,"AVGO,PANW","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.045373157887196036,-0.0162596060393001,-0.029113551847895935
2025-11-07,2025-11-14,"XOM,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.004490018573966914,0.0014307972257687762,0.003059221348198138
2025-11-14,2025-11-21,"AAPL,XLE","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.015816011571965327,-0.019198374115636074,0.003382362543670747
2025-11-21,2025-12-01,"GOOGL,XLV","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.02761120963761232,0.032229169066902985,-0.004617959429290663
2025-11-28,2025-12-05,"XLV,GS","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0033398525108869204,0.003365556627501931,-2.5704116615010708e-05
2025-12-05,2025-12-12,"XLE,VOO","broad-market-trend-hold,broad-market-trend-hold",-0.0073271708120165036,-0.005731442287022492,-0.0015957285249940112
2025-12-12,2025-12-19,"CAT,XLV","strong-stock-constructive-pullback,broad-market-trend-hold",-0.015266052882591419,-0.001716121352671407,-0.013549931529920012
2025-12-19,2025-12-29,"GS,QQQ","strong-stock-constructive-pullback,broad-market-trend-hold",0.002367893456562853,0.010667139458407693,-0.00829924600184484
2025-12-26,2026-01-05,"PLTR,GS","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.016047699239327473,-0.0037519764520705934,-0.01229572278725688
2026-01-02,2026-01-09,"GS,LLY","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.005699021949994609,0.015955069289828483,-0.010256047339833874
2026-01-09,2026-01-16,"GE,JPM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.019907316918946427,-0.0034723214578579187,-0.01643499546108851
2026-01-16,2026-01-26,"GE,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.04128967284954166,0.0015470135120789763,-0.042836686361620635
2026-01-23,2026-01-30,"XLE,CAT","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.04343470322458742,0.003975436809222188,0.039459266415365235
2026-01-30,2026-02-06,"CAT,GOOGL","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.029964509207594192,-0.0019509164314829297,0.03191542563907712
2026-02-06,2026-02-13,"COST,VOO","strong-stock-constructive-pullback,broad-market-trend-hold",0.0020776699211810246,-0.0128435249194927,0.014921194840673724
2026-02-13,2026-02-23,"COST,XOM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.00815510349455173,0.0009387820292445781,-0.009093885523796308
2026-02-20,2026-02-27,"XLE,XOM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.027196543445767385,-0.004989632708108704,0.03218617615387609
2026-02-27,2026-03-06,"XLE,XOM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0015824017555384207,-0.019839918286435276,0.021422320041973697
2026-03-06,2026-03-13,"XLE,ABBV","strong-stock-constructive-pullback,wait-for-confirmation",-0.012675455917940004,-0.01500643502512733,0.0023309791071873254
2026-03-13,2026-03-20,"XLE,XOM","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.025320947761010903,-0.020715956995137508,0.04603690475614841
2026-03-20,2026-03-27,"XOM,XLE","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.06284654954511137,-0.022326009999274476,0.08517255954438585
2026-03-27,2026-04-06,"XOM,XLE","extended-strength-wait,extended-strength-wait",-0.04529994526541076,0.03917419414952317,-0.08447413941493392
2026-04-10,2026-04-17,"AMD,NFLX","extended-strength-wait,extended-strength-wait",0.04038292130030785,0.045153492013715546,-0.004770570713407696
2026-04-17,2026-04-24,"AMD,AVGO","extended-strength-wait,extended-strength-wait",0.14463000297969775,0.0053510402379592925,0.13927896274173845
2026-04-24,2026-05-01,"VOO,AMD","broad-market-trend-hold,extended-strength-wait",0.02294668072757311,0.009398579642141414,0.013548101085431696
2026-05-01,2026-05-08,"QQQ,VOO","strong-stock-constructive-pullback,broad-market-trend-hold",0.039214086625179,0.02354814421455509,0.015665942410623912
2026-05-08,2026-05-15,"AVGO,AMZN","strong-stock-constructive-pullback,strong-stock-constructive-pullback",-0.021252361506760853,0.0021013364648858612,-0.023353697971646714
2026-05-15,2026-05-22,"CAT,QQQ","strong-stock-constructive-pullback,strong-stock-constructive-pullback",0.0013331946885163926,0.008753104005669199,-0.007419909317152806
