variant_id,variant_name,review_week,trade_return_net,spy_trade_return_net,trade_count,holding_days,strategy_return_net,spy_exposure_return_net
defensive_v1,Defensive v1 Oversold Rebound,2022-06-17,0.022144221208588,0.012376449263609313,4,5,0.022144221208588,0.012376449263609313
defensive_v1,Defensive v1 Oversold Rebound,2022-07-01,0.034623090213282914,0.005842883298037506,1,5,0.034623090213282914,0.005842883298037506
defensive_v1,Defensive v1 Oversold Rebound,2022-08-26,-0.03202407581816573,-0.038372536530292004,5,5,-0.03202407581816573,-0.038372536530292004
defensive_v1,Defensive v1 Oversold Rebound,2022-09-02,0.020673350157035843,0.023679815173198948,5,5,0.020673350157035843,0.023679815173198948
defensive_v1,Defensive v1 Oversold Rebound,2022-09-09,-0.03533553285255653,0.0039883209115849656,1,5,-0.03533553285255653,0.0039883209115849656
defensive_v1,Defensive v1 Oversold Rebound,2022-09-16,-0.021185614528028363,-0.047673787382173205,1,5,-0.021185614528028363,-0.047673787382173205
defensive_v1,Defensive v1 Oversold Rebound,2022-09-23,-0.10321824317760753,-0.0643857701606485,1,5,-0.10321824317760753,-0.0643857701606485
defensive_v1,Defensive v1 Oversold Rebound,2022-09-30,0.020423186537947058,0.024079806356621658,4,5,0.020423186537947058,0.024079806356621658
defensive_v1,Defensive v1 Oversold Rebound,2022-12-09,-0.011988447285369823,-0.0024051982387333633,4,5,-0.011988447285369823,-0.0024051982387333633
defensive_v1,Defensive v1 Oversold Rebound,2022-12-16,0.01261941993400151,-0.0029392474283961283,1,5,0.01261941993400151,-0.0029392474283961283
defensive_v1,Defensive v1 Oversold Rebound,2022-12-23,0.007514490155587294,-0.012196049812603247,5,5,0.007514490155587294,-0.012196049812603247
defensive_v1,Defensive v1 Oversold Rebound,2022-12-30,0.0640141565534934,0.01010093913341348,2,5,0.0640141565534934,0.01010093913341348
defensive_v1,Defensive v1 Oversold Rebound,2023-02-24,-0.0252472563142756,-0.010324063025763051,4,5,-0.0252472563142756,-0.010324063025763051
defensive_v1,Defensive v1 Oversold Rebound,2023-03-03,-0.004526198151818983,0.014946144490481263,2,5,-0.004526198151818983,0.014946144490481263
defensive_v1,Defensive v1 Oversold Rebound,2023-04-28,0.053077467245800314,0.007051349774204853,1,5,0.053077467245800314,0.007051349774204853
defensive_v1,Defensive v1 Oversold Rebound,2023-05-05,0.0066898015862029165,0.015278404254517765,1,5,0.0066898015862029165,0.015278404254517765
defensive_v1,Defensive v1 Oversold Rebound,2023-08-18,-0.03810211252839146,0.005949601880190338,1,5,-0.03810211252839146,0.005949601880190338
defensive_v1,Defensive v1 Oversold Rebound,2023-08-25,0.012483993695735053,0.005784434506855398,1,5,0.012483993695735053,0.005784434506855398
defensive_v1,Defensive v1 Oversold Rebound,2023-09-15,-0.0448408807472962,-0.03120806963049072,1,5,-0.0448408807472962,-0.03120806963049072
defensive_v1,Defensive v1 Oversold Rebound,2023-09-29,0.0109990166215402,-0.01338285936348371,3,5,0.0109990166215402,-0.01338285936348371
defensive_v1,Defensive v1 Oversold Rebound,2024-01-05,0.011196559725830956,0.01685892711361996,5,5,0.011196559725830956,0.01685892711361996
defensive_v1,Defensive v1 Oversold Rebound,2024-04-19,0.021398635821932355,-0.00560183606453653,3,5,0.021398635821932355,-0.00560183606453653
defensive_v1,Defensive v1 Oversold Rebound,2024-04-26,0.04602050707365524,0.018691579910014244,1,5,0.04602050707365524,0.018691579910014244
defensive_v1,Defensive v1 Oversold Rebound,2024-07-19,-0.05443376454453497,-0.010287924869133323,2,5,-0.05443376454453497,-0.010287924869133323
defensive_v1,Defensive v1 Oversold Rebound,2024-07-26,-0.035665058037354314,0.011122099331438151,2,5,-0.035665058037354314,0.011122099331438151
defensive_v1,Defensive v1 Oversold Rebound,2024-08-02,-0.14512796358086744,-0.052260673309320826,1,5,-0.14512796358086744,-0.052260673309320826
defensive_v1,Defensive v1 Oversold Rebound,2024-08-09,0.03880729794039857,0.03692393653218997,5,5,0.03880729794039857,0.03692393653218997
defensive_v1,Defensive v1 Oversold Rebound,2024-09-13,0.039671603862039495,0.028069095584738912,1,5,0.039671603862039495,0.028069095584738912
defensive_v1,Defensive v1 Oversold Rebound,2024-11-01,0.2554603623912547,0.045544875067858204,2,5,0.2554603623912547,0.045544875067858204
defensive_v1,Defensive v1 Oversold Rebound,2024-11-08,-0.03949155390545256,0.033026897484752515,1,5,-0.03949155390545256,0.033026897484752515
defensive_v1,Defensive v1 Oversold Rebound,2024-12-20,0.015470601859115973,0.003122855694360051,2,5,0.015470601859115973,0.003122855694360051
defensive_v1,Defensive v1 Oversold Rebound,2025-01-03,-0.019371613001660015,-0.019839340047011378,1,5,-0.019371613001660015,-0.019839340047011378
defensive_v1,Defensive v1 Oversold Rebound,2025-02-28,-0.031829558875341446,-0.023593499809261086,5,5,-0.031829558875341446,-0.023593499809261086
defensive_v1,Defensive v1 Oversold Rebound,2025-03-07,-0.08060633436049758,-0.02476355351539805,1,5,-0.08060633436049758,-0.02476355351539805
defensive_v1,Defensive v1 Oversold Rebound,2025-03-14,0.031460992982643377,0.0032540782669633356,4,5,0.031460992982643377,0.0032540782669633356
defensive_v1,Defensive v1 Oversold Rebound,2025-03-21,-0.005368852297335967,0.010218976245202073,1,5,-0.005368852297335967,0.010218976245202073
defensive_v1,Defensive v1 Oversold Rebound,2025-04-11,0.07478160851004167,0.05439158225200713,3,5,0.07478160851004167,0.05439158225200713
defensive_v1,Defensive v1 Oversold Rebound,2025-08-01,-0.06466374770389538,0.022866535902284157,3,5,-0.06466374770389538,0.022866535902284157
defensive_v1,Defensive v1 Oversold Rebound,2025-08-08,0.034116964775219305,0.02144066185489657,1,5,0.034116964775219305,0.02144066185489657
defensive_v1,Defensive v1 Oversold Rebound,2025-08-22,0.010421581075583443,0.019036889896916875,1,5,0.010421581075583443,0.019036889896916875
defensive_v1,Defensive v1 Oversold Rebound,2025-11-07,-0.024031126455943963,-0.0005692027742312238,1,5,-0.024031126455943963,-0.0005692027742312238
defensive_v1,Defensive v1 Oversold Rebound,2025-11-21,0.04204202328655171,0.02373078138226492,4,5,0.04204202328655171,0.02373078138226492
defensive_v1,Defensive v1 Oversold Rebound,2025-12-19,0.028344772089795134,0.018459188810825422,1,5,0.028344772089795134,0.018459188810825422
defensive_v1,Defensive v1 Oversold Rebound,2026-02-06,0.080278165656545,0.0033865358761016057,2,5,0.080278165656545,0.0033865358761016057
defensive_v1,Defensive v1 Oversold Rebound,2026-02-13,-0.02997739971261465,-0.001061217970755422,2,5,-0.02997739971261465,-0.001061217970755422
defensive_v1,Defensive v1 Oversold Rebound,2026-03-06,0.025532698271577114,-0.01700643502512733,1,5,0.025532698271577114,-0.01700643502512733
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2021-10-01,0.02314983201465637,0.020183876331063777,1,5,0.02314983201465637,0.020183876331063777
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2022-01-28,0.004111999767879794,0.02089470582043851,1,5,0.004111999767879794,0.02089470582043851
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2022-03-04,-0.07563960016678761,-0.033931742489221706,1,5,-0.07563960016678761,-0.033931742489221706
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2022-04-29,0.038334592228558506,0.026255107856643756,1,5,0.038334592228558506,0.026255107856643756
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2022-12-23,-0.009087381144685878,-0.01070987337167195,2,5,-0.009087381144685878,-0.01070987337167195
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2023-05-05,0.0066898015862029165,0.015278404254517765,1,5,0.0066898015862029165,0.015278404254517765
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2024-08-09,0.029854913444310682,0.03609241153555631,2,5,0.029854913444310682,0.03609241153555631
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2025-03-21,-0.005368852297335967,0.010218976245202073,1,5,-0.005368852297335967,0.010218976245202073
stress_moderate_reclaim_50dma,Stress Moderate Band + 50DMA Reclaim,2025-11-21,0.0540874702607701,0.02373078138226492,1,5,0.0540874702607701,0.02373078138226492
stress_moderate_sector_confirmed,Stress Moderate Band + Sector Confirmed,2022-04-22,0.003871079686422531,-0.06370313905388847,1,5,0.003871079686422531,-0.06370313905388847
stress_moderate_sector_confirmed,Stress Moderate Band + Sector Confirmed,2022-08-26,0.011369146571686752,-0.03629129244365237,1,5,0.011369146571686752,-0.03629129244365237
stress_moderate_sector_confirmed,Stress Moderate Band + Sector Confirmed,2025-12-19,0.028344772089795134,0.018459188810825422,1,5,0.028344772089795134,0.018459188810825422
stress_v1,Stress-Regime v1 Oversold Rebound,2021-03-26,-0.006510390300675016,0.020734304831648176,1,5,-0.006510390300675016,0.020734304831648176
stress_v1,Stress-Regime v1 Oversold Rebound,2021-05-21,-0.021326808204620074,0.010290948266034718,1,5,-0.021326808204620074,0.010290948266034718
stress_v1,Stress-Regime v1 Oversold Rebound,2021-07-23,0.025383206862321206,0.03576734298154238,1,5,0.025383206862321206,0.03576734298154238
stress_v1,Stress-Regime v1 Oversold Rebound,2021-10-01,-0.0014785459416933138,0.008518673103863561,3,5,-0.0014785459416933138,0.008518673103863561
stress_v1,Stress-Regime v1 Oversold Rebound,2021-12-03,0.022675189648213134,0.028893438442355368,2,5,0.022675189648213134,0.028893438442355368
stress_v1,Stress-Regime v1 Oversold Rebound,2021-12-10,0.05629208900787264,0.014957646492720135,1,5,0.05629208900787264,0.014957646492720135
stress_v1,Stress-Regime v1 Oversold Rebound,2021-12-17,0.04291711592232372,-0.0026474184272540207,2,5,0.04291711592232372,-0.0026474184272540207
stress_v1,Stress-Regime v1 Oversold Rebound,2022-01-07,-0.03837146561183133,-0.0027953982444862673,4,5,-0.03837146561183133,-0.0027953982444862673
stress_v1,Stress-Regime v1 Oversold Rebound,2022-01-14,-0.05023938215074856,-0.021376639260220043,3,5,-0.05023938215074856,-0.021376639260220043
stress_v1,Stress-Regime v1 Oversold Rebound,2022-01-28,0.004605583651493292,0.02089470582043851,3,5,0.004605583651493292,0.02089470582043851
stress_v1,Stress-Regime v1 Oversold Rebound,2022-03-04,-0.07563960016678761,-0.033931742489221706,1,5,-0.07563960016678761,-0.033931742489221706
stress_v1,Stress-Regime v1 Oversold Rebound,2022-04-15,-0.011878919782570272,0.012647796630066878,1,5,-0.011878919782570272,0.012647796630066878
stress_v1,Stress-Regime v1 Oversold Rebound,2022-04-22,-0.023508232987764666,-0.043651386213830745,2,5,-0.023508232987764666,-0.043651386213830745
stress_v1,Stress-Regime v1 Oversold Rebound,2022-04-29,0.029538654501443107,0.017061042644787843,3,5,0.029538654501443107,0.017061042644787843
stress_v1,Stress-Regime v1 Oversold Rebound,2022-05-06,0.034694104754191546,-0.043524588938385844,1,5,0.034694104754191546,-0.043524588938385844
stress_v1,Stress-Regime v1 Oversold Rebound,2022-05-13,0.0036585529178463916,-0.0068033471645619886,2,5,0.0036585529178463916,-0.0068033471645619886
stress_v1,Stress-Regime v1 Oversold Rebound,2022-05-27,0.022500329389634866,0.03833553034977366,1,5,0.022500329389634866,0.03833553034977366
stress_v1,Stress-Regime v1 Oversold Rebound,2022-06-17,0.022144221208588,0.012376449263609313,4,5,0.022144221208588,0.012376449263609313
stress_v1,Stress-Regime v1 Oversold Rebound,2022-07-01,0.034623090213282914,0.005842883298037506,1,5,0.034623090213282914,0.005842883298037506
stress_v1,Stress-Regime v1 Oversold Rebound,2022-07-15,0.0864955966936618,0.02386137493522167,1,5,0.0864955966936618,0.02386137493522167
stress_v1,Stress-Regime v1 Oversold Rebound,2022-08-26,-0.03202407581816573,-0.038372536530292004,5,5,-0.03202407581816573,-0.038372536530292004
stress_v1,Stress-Regime v1 Oversold Rebound,2022-09-02,0.020673350157035843,0.023679815173198948,5,5,0.020673350157035843,0.023679815173198948
stress_v1,Stress-Regime v1 Oversold Rebound,2022-09-09,-0.03533553285255653,0.0039883209115849656,1,5,-0.03533553285255653,0.0039883209115849656
stress_v1,Stress-Regime v1 Oversold Rebound,2022-09-16,-0.021185614528028363,-0.047673787382173205,1,5,-0.021185614528028363,-0.047673787382173205
stress_v1,Stress-Regime v1 Oversold Rebound,2022-09-23,-0.10321824317760753,-0.0643857701606485,1,5,-0.10321824317760753,-0.0643857701606485
stress_v1,Stress-Regime v1 Oversold Rebound,2022-09-30,0.020423186537947058,0.024079806356621658,4,5,0.020423186537947058,0.024079806356621658
stress_v1,Stress-Regime v1 Oversold Rebound,2022-12-09,-0.011988447285369823,-0.0024051982387333633,4,5,-0.011988447285369823,-0.0024051982387333633
stress_v1,Stress-Regime v1 Oversold Rebound,2022-12-16,0.01261941993400151,-0.0029392474283961283,1,5,0.01261941993400151,-0.0029392474283961283
stress_v1,Stress-Regime v1 Oversold Rebound,2022-12-23,0.007514490155587294,-0.012196049812603247,5,5,0.007514490155587294,-0.012196049812603247
stress_v1,Stress-Regime v1 Oversold Rebound,2022-12-30,0.0640141565534934,0.01010093913341348,2,5,0.0640141565534934,0.01010093913341348
stress_v1,Stress-Regime v1 Oversold Rebound,2023-02-24,-0.0252472563142756,-0.010324063025763051,4,5,-0.0252472563142756,-0.010324063025763051
stress_v1,Stress-Regime v1 Oversold Rebound,2023-03-03,-0.004526198151818983,0.014946144490481263,2,5,-0.004526198151818983,0.014946144490481263
stress_v1,Stress-Regime v1 Oversold Rebound,2023-03-17,0.001965553547447209,0.016328931852075623,1,5,0.001965553547447209,0.016328931852075623
stress_v1,Stress-Regime v1 Oversold Rebound,2023-04-28,0.053077467245800314,0.007051349774204853,1,5,0.053077467245800314,0.007051349774204853
stress_v1,Stress-Regime v1 Oversold Rebound,2023-05-05,0.0066898015862029165,0.015278404254517765,1,5,0.0066898015862029165,0.015278404254517765
stress_v1,Stress-Regime v1 Oversold Rebound,2023-08-18,-0.03810211252839146,0.005949601880190338,1,5,-0.03810211252839146,0.005949601880190338
stress_v1,Stress-Regime v1 Oversold Rebound,2023-08-25,0.012483993695735053,0.005784434506855398,1,5,0.012483993695735053,0.005784434506855398
stress_v1,Stress-Regime v1 Oversold Rebound,2023-09-15,-0.0448408807472962,-0.03120806963049072,1,5,-0.0448408807472962,-0.03120806963049072
stress_v1,Stress-Regime v1 Oversold Rebound,2023-09-29,0.0109990166215402,-0.01338285936348371,3,5,0.0109990166215402,-0.01338285936348371
stress_v1,Stress-Regime v1 Oversold Rebound,2024-01-05,0.011196559725830956,0.01685892711361996,5,5,0.011196559725830956,0.01685892711361996
