variant_id,variant_name,ticker,sample_size,avg_fwd_5d_return,avg_fwd_10d_return,avg_fwd_15d_return,avg_excess_5d_return,avg_excess_10d_return,avg_excess_15d_return,win_rate_10d
defensive_v1,Defensive v1 Oversold Rebound,AXP,4,0.03671984972302664,0.05945889716837405,0.09903414476401706,0.012750554817040988,0.02246498631470359,0.04631463829186966,1.0
defensive_v1,Defensive v1 Oversold Rebound,AMAT,3,0.026989362107288344,0.0896374416546268,0.09638670752786198,0.0325906345853341,0.0825139127678421,0.09167433993851441,0.6666666666666666
defensive_v1,Defensive v1 Oversold Rebound,AMD,3,-0.010081468983496563,-0.014083350189023366,0.0038546498440295007,-0.00090638875448427,-0.010168903224519243,-0.00252218522246254,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,AMT,3,-0.0057961965380651055,-0.028130223798075577,0.005247698788851822,-0.014268070231705546,-0.0375614335408622,-0.022630976776388183,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,BA,3,-0.03697581069222433,-0.06340558338560842,-0.13064660916278026,-0.03401156000056793,-0.05674499955154555,-0.1073014611951935,0.0
defensive_v1,Defensive v1 Oversold Rebound,CAT,3,0.03745032272679771,0.05303391133416935,0.08524790489523815,0.011189191976061682,0.05288846118444235,0.07965225506225915,0.6666666666666666
defensive_v1,Defensive v1 Oversold Rebound,GM,3,0.009723844865519434,-0.06881778328707529,-0.08026613715513069,-0.01589826555294238,-0.05942252196700618,-0.09119337796289755,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,GS,3,0.015421163511742794,-0.007362628066771164,0.004204462416471951,0.004092616544307852,-0.01596344406600947,-0.003362985502878798,0.6666666666666666
defensive_v1,Defensive v1 Oversold Rebound,INTU,3,-0.008349856596724789,0.0030867873259957657,0.03499193945490361,0.00023888947944361583,0.004817772965725313,0.01832365723436739,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,JPM,3,0.01517724580368677,0.0027421912818270666,0.024265584009811825,0.012041636551724041,-0.004299166258087979,0.0064656934821166745,0.6666666666666666
defensive_v1,Defensive v1 Oversold Rebound,MU,3,0.061452307292347776,0.00601319381902606,0.032492707865214666,0.03341636364315267,-0.00793765889462498,0.012315166499518285,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,NFLX,3,0.017858128700587745,-0.040560975296258316,0.0482731941537348,-0.0008611022204520665,-0.022889355341304318,0.038150439801615366,0.3333333333333333
defensive_v1,Defensive v1 Oversold Rebound,NOW,3,-0.01964675124769581,-0.017313925264145952,0.055322990637226566,-0.005162887230800384,-0.00507987625267677,0.0415087200854329,0.3333333333333333
