date,ticker,open,high,low,close,adj_close,volume,display_name,sector,is_benchmark,is_active,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,prior_high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,regime,regime_supportive,fwd_5d_return,fwd_10d_return,fwd_15d_return,spy_fwd_5d_return,spy_fwd_10d_return,spy_fwd_15d_return,excess_5d_return,excess_10d_return,excess_15d_return,instrument_type,etf_subgroup,sector_confirmation,prev_close,pullback_from_high_20,pullback_depth_band,extension_band,oversold_extension_band,signal_sample_ready,variant_id,variant_name,rebound_quality,score
2021-05-06,CRM,215.80999755859375,218.27999877929688,213.5,218.0500030517578,214.8949737548828,5200000.0,Salesforce,Information Technology,False,True,-0.06959377673714406,-0.0574886652296297,-0.028514118883949946,-0.07879169470611558,229.2235008239746,219.9761996459961,229.25500030517577,222.094599609375,213.5,238.3300018310547,238.3300018310547,238.3300018310547,5.069999694824223,0.023251546085146232,248.58999633789065,0.12285286510331657,1.0526145325581773,-0.04874499225451211,-0.008756386360606676,0,11.0,419.0700073242187,415.57799835205077,401.5809991455078,-0.0023567829360779946,0.016494090018085883,0.02582497452821997,0.07385011486026571,331.510009765625,337.47850341796874,325.2116003417969,336.8925018310547,-0.06723699380106607,-0.07398275524771558,-0.054339093412169914,-0.1526418095663813,-0.0001373993202296031,-0.009538277684845942,1,1,0,1,0.0017394319663663893,68.92500305175781,-0.019559031867860233,-0.018302179881370062,0.009298610744140179,70.53475036621094,67.84119995117187,-0.010211939002579884,-0.08809030545025576,0.0,1.0,1,0,0,0,0,0,1,Selective risk-on,True,-0.028387995206480054,0.026278356557412952,0.03567988383586562,-0.020975036130708613,-0.009043855390943434,0.000524974865435679,-0.007412959075771441,0.035322211948356386,0.03515490897042994,Single name,Not applicable,Unconfirmed,215.3999938964844,0.08509209341454538,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,ambiguous_rebound,-0.033161062892935314
2022-07-01,CRM,164.75999450683594,169.14999389648438,164.0500030517578,168.1999969482422,165.7662811279297,4561600.0,Salesforce,Information Technology,False,True,-0.0953098181756703,0.05223641242352706,-0.10721867092703319,-0.19958124375759478,174.08449935913086,170.87440002441406,173.86700057983398,172.73720001220704,158.1699981689453,186.5800018310547,192.67999267578125,192.67999267578125,8.227858407156805,0.048917113890844174,309.9599914550781,0.45734933028406966,0.5830932858500557,-0.0338025638845026,-0.015651279979855142,0,4.0,381.239990234375,386.33899841308596,399.7946002197266,-0.022662009439576636,0.03979270852520389,-0.08660970110775468,-0.15473473767555823,282.1300048828125,288.1390014648438,299.6428015136719,293.88350067138674,-0.07264780873609367,0.012443703898323166,-0.02060896981927851,-0.04484650608203655,0.001250949165577886,-0.010784011710629482,0,0,0,0,-0.01954685851168736,63.70500183105469,0.03174350851203567,-0.11163014022616669,-0.19396471336413856,65.46225032806396,67.8500006866455,0.004411469299133497,-0.0056165303934562205,0.0,0.0,1,0,0,0,0,0,1,Defensive,False,0.036623090213282916,-0.001843029513782568,0.05404278539129681,0.007842883298037506,0.0018624016127473109,0.03758791694710206,0.02878020691524541,-0.003705431126529879,0.016454868444194748,Single name,Not applicable,Unconfirmed,165.0399932861328,0.12705001379531428,10-15%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.052770069065675905
2022-11-22,CRM,145.1999969482422,149.3800048828125,142.9199981689453,149.25,147.09043884277344,7017700.0,Salesforce,Information Technology,False,True,-0.07910166437256039,0.014615865447153098,-0.09693231595765361,-0.06841025063710038,152.83300094604493,151.76839965820312,155.3485008239746,152.75939971923827,141.94000244140625,165.25,165.6999969482422,166.02999877929688,6.93071528843471,0.04643695335634647,296.739990234375,0.49703442437226797,0.9820720114304746,-0.023443895780793117,-0.01659370240362815,0,4.0,399.8999938964844,387.35399932861327,377.865400390625,0.0035383665754817883,0.04685862276566599,0.038917125496677585,-0.0067804459509238635,285.95001220703125,277.2415008544922,276.69020202636716,274.97999877929686,-0.08264003094804218,-0.032242757318512894,-0.1358494414543312,-0.061629804686176515,-0.016192624097351227,-0.006487326232340163,1,1,1,1,0.008224242073004095,66.5999984741211,0.07255007915058953,0.0368179005417244,-0.03499240653314517,63.8435001373291,62.630899581909176,-0.13375021649937802,-0.03341784410395521,1.0,1.0,1,0,0,0,0,0,1,Risk-on,True,0.0737018425460636,-0.12576217267980527,-0.09715242881072028,0.019454860960339992,-0.016854189390459684,-0.0012503125972275209,0.05424698158572361,-0.10890798328934559,-0.09590211621349276,Single name,Not applicable,Confirmed,144.85000610351562,0.10106606578731878,10-15%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.24993451124892668
2025-11-10,CRM,240.0,241.91000366210935,235.0800018310547,241.7100067138672,240.71844482421875,6486600.0,Salesforce,Information Technology,False,True,-0.07511284112303851,-0.05386148839819571,-0.028301480547267555,-0.0030110366283941925,250.86050186157226,247.11800079345704,250.25800094604492,247.60940063476562,234.47999572753903,261.82000732421875,267.1300048828125,267.1300048828125,6.919284275599891,0.028626387337744107,367.8699951171875,0.34294720982376176,0.7464038193561453,-0.03647642845247285,-0.021884257974836462,0,12.0,681.4400024414062,674.6144989013671,665.878798828125,-0.0027804962967058477,-0.005545484570550263,0.02775100299201516,0.059057565360898456,623.22998046875,616.5689971923828,602.3967980957032,613.1184997558594,-0.07233234482633266,-0.04831600382764545,-0.056052483539282716,-0.06206860198929265,0.002407519093294619,-0.0019845766762038863,1,1,1,1,0.005627782293141204,147.76499938964844,-0.011605355253187732,0.036329154061592206,0.11226942115840899,146.24925003051757,141.44669982910156,-0.06463063460885976,-0.11528045778680318,1.0,1.0,1,0,0,0,0,0,1,Risk-on,True,-0.019362077715344372,-0.06160274285737377,-0.02896032355121525,-0.023142198102181433,-0.018651710975463476,0.00013211266603985194,0.0037801203868370603,-0.042951031881910295,-0.029092436217255102,Single name,Not applicable,Confirmed,239.8800048828125,0.09515965149664424,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.10859674813793344
2026-02-13,CSCO,74.37999725341797,77.30000305175781,73.41999816894531,76.8499984741211,76.43582153320312,42886400.0,Cisco,Information Technology,False,True,-0.0939637025392428,-0.0187691678553501,0.021262438194300293,-0.011956805345480714,79.25500030517578,77.8906004333496,77.3830005645752,77.32620056152344,73.41999816894531,88.19000244140625,88.19000244140625,88.19000244140625,3.0142882210867747,0.03922300951120804,86.77999877929688,0.1144272925196766,1.5562336854355108,-0.030345111624428708,-0.013359788645087486,0,13.0,681.75,689.14599609375,687.3553979492187,-0.0128435249194927,-0.01476938470717204,-0.01515369002421163,0.02415613968282848,601.9199829101562,616.3370025634765,618.5567993164062,620.3335052490235,-0.0811201776197501,-0.00399978314817806,0.03641612821851192,-0.036112945028309196,0.024191356330754088,0.007298947416627621,0,0,0,0,-0.006442506573851148,139.55999755859375,-0.030025070736808157,-0.040561040031293794,-0.015935761168438867,143.26050033569337,144.47760009765625,0.061823478225594086,0.003978955822958152,0.0,0.0,1,1,2,0,0,0,4,Defensive,False,0.011580994239682951,0.03344176637413532,-0.0083279037391778,0.0009387820292445781,0.006791352963421371,-0.005104481802346905,0.010642212210438373,0.026650413410713947,-0.0032234219368308947,Single name,Not applicable,Unconfirmed,75.0,0.12858604890978992,10-15%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,0.03900713222062324
2024-04-05,CVS,74.05999755859375,75.12000274658203,73.69999694824219,74.58000183105469,68.11022186279297,6366400.0,CVS Health,Health Care,False,True,-0.06494483659025374,-0.04714443554711201,0.0037684894723601925,-0.071926315771485,77.02150039672851,75.83740005493163,76.70250015258789,75.71460006713868,71.95999908447266,80.75,80.75,80.75,1.8342862810407365,0.024594881147843445,81.41999816894531,0.08400879994737573,0.7106181967549805,-0.03169892241903831,-0.01658018633241871,0,11.0,518.4299926757812,517.4860000610352,506.930400390625,-0.008870733522217455,-0.0072194933801635885,0.007031710989209072,0.09401111533284823,440.4700012207031,441.31700286865237,436.0798004150391,441.614501953125,-0.056074103068036285,-0.03992494216694842,-0.00326322151684888,-0.16593743110433323,0.0041589288941823455,0.0016218798974578785,1,1,0,1,-0.0006736623982158685,143.22000122070312,-0.016616301696560698,-0.023721852760275497,0.020594308785998328,145.5505012512207,144.70940032958984,0.02749034223263569,-0.09252062455748333,0.0,0.0,1,1,0,1,0,0,3,Selective risk-on,True,-0.07964604847908263,-0.06476269391888778,-0.09922232963525601,-0.014621041759453224,-0.04488549918489104,-0.019616887629640645,-0.06502500671962941,-0.01987719473399674,-0.07960544200561537,Single name,Not applicable,Unconfirmed,73.9000015258789,0.07640864605505031,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,0.013860611231643536
2022-06-14,CVX,169.3699951171875,172.2899932861328,165.83999633789062,167.5500030517578,142.54339599609375,10269300.0,Chevron Corporation,Energy,False,True,-0.07019974534249163,-0.040707663238724656,-0.03155882104176588,0.03598594866733018,174.097501373291,168.74820007324217,172.12750091552735,167.8336001586914,164.05999755859375,182.3999938964844,182.3999938964844,182.3999938964844,4.251429966517857,0.025374096622394864,181.1300048828125,0.07497378382913795,0.9644631673457658,-0.0376082268262678,-0.007100502529593235,0,13.0,373.8699951171875,400.8665008544922,415.80140075683596,-0.10071197407202304,-0.09459229954570625,-0.0655352582186518,-0.15893547116575546,275.9100036621094,297.75650177001955,315.3608020019531,299.6030014038086,0.03051222872953141,0.05388463630698159,0.03397643717688592,0.19492141983308564,0.011445007028426213,0.005449444650451385,0,0,0,0,-0.006163154658455183,42.119998931884766,-0.03394494481725241,0.016041420129233153,0.14022740925145705,43.32824993133545,40.779499740600585,-0.047600241170999036,-0.10424146058412687,0.0,1.0,1,0,2,1,0,0,4,Defensive,False,-0.11745752059754344,-0.12276936406777905,-0.1434198647664231,0.0013909100437092814,0.01730548400567722,0.04044185228731245,-0.11884843064125272,-0.14007484807345627,-0.18386171705373555,Single name,Not applicable,Unconfirmed,167.3300018310547,0.08141442621513603,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.03873149893246715
2022-09-19,DIS,107.52999877929688,109.22000122070312,107.04000091552734,109.16999816894533,106.65826416015624,7979500.0,Walt Disney Company (The),Communication Services,False,True,-0.06203283150240524,-0.018255385206905506,-0.09131014879669053,0.15768817217350395,112.98199996948242,109.35719970703126,116.10149993896485,107.96199981689453,106.95999908447266,117.48999786376952,118.37000274658205,121.38999938964844,3.076428549630297,0.02818016489172593,178.61000061035156,0.38878003585529214,0.90532672940437,-0.03373990371534182,-0.0017118355132304398,0,1.0,388.5499877929687,400.364501953125,403.4046014404297,-0.05455389289033341,-0.009407512067296953,-0.07957081937243715,0.027746892826843395,291.04998779296875,302.1164978027344,307.4283966064453,311.35499572753906,-0.007478938612071828,-0.008847873139608553,-0.011739329424253375,0.12994127934666055,-0.02686873099074838,0.012923064527361472,0,0,0,0,-0.029671911649328808,,,,,,,,,0.0,0.0,1,0,0,0,0,0,1,Defensive,False,-0.10121824317760753,-0.1102867190388237,-0.12833191116441056,-0.0623857701606485,-0.05646635730457539,-0.07342684255725285,-0.038832473016959024,-0.05382036173424831,-0.054905068607157714,Single name,Not applicable,Unavailable,108.25,0.10066728134233086,10-15%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.02547674622409351
2023-02-23,DIS,101.4499969482422,102.0500030517578,99.61000061035156,101.7300033569336,99.38943481445312,10974800.0,Walt Disney Company (The),Communication Services,False,True,-0.06874766252010966,-0.08990870935869677,-0.05910099174364347,0.02892687904219171,108.07199974060059,99.57,108.36300010681153,98.565,99.61000061035156,118.18000030517578,118.18000030517578,118.18000030517578,3.0400009155273398,0.029883031703646777,149.52999877929688,0.319668265983972,0.8259028938734949,-0.058683066834049044,0.02169331482307523,0,9.0,400.6600036621094,408.07550048828125,396.91,-0.03217548425220618,-0.024327262590665644,0.0007743163578561862,-0.004150779126318671,296.82000732421875,301.1220001220703,285.22859924316407,297.7884994506836,-0.03657217826790349,-0.06558144676803113,-0.05987530810149966,0.03307765816851038,-0.002685421831474799,0.010196317151118572,0,1,0,1,0.011194188753211876,,,,,,,,,0.0,0.0,2,0,0,0,0,0,2,Defensive,False,-0.027622187115525554,-0.05494941298361966,-0.07313479009041202,-0.007113278284495594,-0.022712539360904116,-0.011356307764585516,-0.02050890883102996,-0.032236873622715545,-0.0617784823258265,Single name,Not applicable,Unavailable,101.68000030517578,0.13919442296296683,10-15%,<-2%,-8% to -5%,True,v1_baseline_current,Current v1 Oversold Rebound,ambiguous_rebound,-0.03593622466108927
2022-09-01,EMR,81.04000091552734,82.06999969482422,80.41000366210938,82.01000213623047,76.24639892578125,2387800.0,Emerson Electric,Industrials,False,True,-0.0677503580967328,-0.0917044932477451,-0.08460759584219701,-0.10400957904546293,87.11599998474121,84.48339965820313,88.68499946594238,84.22839965820313,80.41000366210938,89.76000213623047,91.22000122070312,91.22000122070312,1.820713588169644,0.022201116214399987,105.6999969482422,0.224124839129484,0.9339437592038128,-0.05861148181051793,-0.02927672811439113,0,6.0,396.4200134277344,414.83800201416017,400.77300048828124,-0.05504039427042684,-0.0735469399690466,-0.042856796543762954,-0.04647129759095081,299.3999938964844,318.07499542236326,305.4485968017578,322.115495300293,-0.012709963826305959,-0.0181575532786985,-0.04175079929843406,-0.05753828145451212,-0.017691824893157015,0.003027482429142525,0,0,0,0,-0.01254363710185058,93.05999755859376,-0.0706082082168723,-0.030322013390592706,-0.04298642942209663,97.20649871826171,92.63839920043945,-0.05428558245160431,-0.0610231496233663,0.0,1.0,1,0,0,0,0,0,1,Defensive,False,0.03292277622133333,-0.046335848710812866,-0.09962206542524266,0.02567981517319895,-0.02739522602614597,-0.07181776967951448,0.007242961048134378,-0.018940622684666897,-0.02780429574572818,Single name,Not applicable,Unconfirmed,81.73999786376953,0.10096468933594327,10-15%,<-2%,-8% to -5%,True,v1_baseline_current,Current v1 Oversold Rebound,ambiguous_rebound,-0.06399178883868921
2025-11-10,EMR,130.4199981689453,130.55999755859375,127.97000122070312,129.99000549316406,128.41395568847656,2509100.0,Emerson Electric,Industrials,False,True,-0.07169887433875488,-0.03324409487956781,0.014120868472516257,-0.013358592082246212,132.98500213623046,132.32940139770508,132.4345012664795,132.42080123901368,127.97000122070312,141.05999755859375,141.05999755859375,141.05999755859375,3.517858232770647,0.02706252853382366,149.6300048828125,0.13125709248643097,0.8901116054007648,-0.02252131138816926,-0.01767857996659533,0,10.0,681.4400024414062,674.6144989013671,665.878798828125,-0.0027804962967058477,-0.005545484570550263,0.02775100299201516,0.059057565360898456,623.22998046875,616.5689971923828,602.3967980957032,613.1184997558594,-0.06891837804204903,-0.027698610309017546,-0.013630134519498904,-0.07241615744314467,0.00415677836580719,-0.0006902226874736517,1,1,1,1,0.005627782293141204,154.1999969482422,-0.010206023534325093,0.01809051969442521,0.024993315912105185,153.7879997253418,152.9663998413086,-0.003969651221908954,-0.0383519079943514,1.0,1.0,1,1,0,0,0,0,2,Risk-on,True,-0.023540311244537926,-0.010539351627680382,0.014231792957527523,-0.023142198102181433,-0.018651710975463476,0.00013211266603985194,-0.0003981131423564932,0.008112359347783094,0.01409968029148767,Single name,Not applicable,Confirmed,129.49000549316406,0.07847718883471137,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.03494523283599065
2023-12-21,FDX,199.9274749755859,200.4431915283203,197.123291015625,199.3231201171875,190.02894592285156,7261960.0,FedEx,Industrials,False,True,-0.11486440244992369,-0.07573889965661906,-0.035483179522901254,-0.05842948034805162,214.1430290222168,204.30378692626954,211.80338439941406,203.46913818359374,197.123291015625,230.08058166503903,230.08058166503903,230.08058166503903,5.851848057338166,0.029358601520474415,227.171630859375,0.12258797736688537,1.953849219183122,-0.06920565648434804,-0.0243787297534504,0,13.0,472.7000122070313,462.3500015258789,445.1061999511719,0.001461838577849095,0.03157803040782259,0.03885548683626783,0.1094942512631436,407.7699890136719,395.6229995727539,379.16480041503905,391.064501953125,-0.11632624102777278,-0.10731693006444165,-0.07433866635916908,-0.16792373161119523,0.011046304238419014,0.004102090125936764,1,1,1,1,0.011656638730598301,112.58999633789062,0.03654937848391371,0.06136872543803218,0.1093703685856875,109.52149925231933,104.67199996948243,-0.09685190496093343,-0.16779984893373912,1.0,1.0,1,0,0,0,0,0,1,Risk-on,True,0.02267952451381161,0.004972578704171449,-0.00937904774153242,0.005521441261184812,0.004019449645480844,0.004717538420061063,0.0171580832526268,0.0009531290586906049,-0.014096586161593483,Single name,Not applicable,Confirmed,198.42868041992188,0.1336812577805003,10-15%,<-2%,-8% to -5%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.12759449762176941
2024-08-08,FDX,224.91539001464844,227.0749359130859,222.77195739746097,224.5124969482422,216.30374145507812,1952589.0,FedEx,Industrials,False,True,-0.06449985859714125,-0.06688099190734387,-0.06984037275542454,0.04395070000775503,240.29895477294923,225.26462677001953,242.6035469055176,222.54826904296874,222.77195739746097,246.4705810546875,252.892822265625,252.892822265625,5.7234943934849225,0.02549298801306541,252.63497924804688,0.11131666083417902,0.9650153284647544,-0.06569507486881564,-0.003338872296826347,0,5.0,530.6500244140625,543.9900024414062,543.0946008300781,-0.02276198436359822,-0.014412713577996228,-0.0464166851661576,0.018698147034379664,448.0700073242187,466.50099792480466,472.4287969970703,480.4844970703125,-0.041737874233543026,-0.05246827832934764,-0.02342368758926694,0.025252552973375364,-0.009499416484070933,0.0122057014360617,0,0,0,0,-0.029102914309973138,124.26000213623048,0.0006442408669520283,0.006398322731974604,-0.0071114612768453656,124.85550079345703,123.22000030517579,-0.07623869548739914,0.051062161284600394,0.0,1.0,1,0,0,0,0,0,1,Defensive,False,0.019955482157351767,0.056205560401018095,0.06327613724153158,0.04225003651872461,0.04818608331790153,0.05220003749639135,-0.022294554361372843,0.008019477083116566,0.011076099745140233,Single name,Not applicable,Unconfirmed,224.11764526367188,0.11222273951126081,10-15%,<-2%,-8% to -5%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.07580413730409759
2024-12-04,FDX,227.00241088867188,230.37872314453125,225.64060974121097,228.38839721679688,221.11602783203125,2283564.0,FedEx,Industrials,False,True,-0.06452568543728354,-0.03286017063735169,0.02908283465095307,-0.0014796686983091778,235.85173263549805,224.40918640136718,231.81667938232422,222.96019348144532,225.64060974121097,248.614013671875,248.614013671875,248.614013671875,5.162313188825339,0.022603220004758083,252.63497924804688,0.09597476209913022,1.1268424078696448,-0.0316441831285401,0.017731942614473348,0,13.0,607.6599731445312,596.483999633789,584.29419921875,0.011670604254627293,0.029408750991963384,0.05368468923559799,0.10727235823219483,523.260009765625,509.0649978637695,497.7567993164063,502.8360000610352,-0.07619628969191083,-0.06226892162931508,-0.024601854584644922,-0.10875202693050401,0.017406224883926624,0.006498886179171048,1,1,1,1,0.012387732385863881,142.64999389648438,0.027737685591339156,0.04812628581358713,0.11410497794780716,141.62599868774413,138.34319915771485,-0.019043451162634062,-0.11558464664611634,1.0,1.0,2,1,0,1,0,0,4,Risk-on,True,-0.008009066479454208,-0.03623471721902871,-0.016829548930220373,-0.00032905108236813696,-0.03518405817815984,-0.010400465010650506,-0.007680015397086071,-0.0010506590408688732,-0.006429083919569867,Single name,Not applicable,Confirmed,227.92103576660156,0.08135348509264742,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.04264178660433636
2024-12-06,FDX,226.74456787109375,227.5987091064453,223.8114471435547,226.1724395751953,218.9706115722656,2580039.0,FedEx,Industrials,False,True,-0.07265341684169901,-0.0490581577908723,-0.00893331150938037,-0.01860139792540494,235.72401275634766,224.89266723632812,234.15874252319335,223.08106384277343,223.8114471435547,248.614013671875,248.614013671875,248.614013671875,5.324624197823665,0.023542321106075317,252.63497924804688,0.10474614303852836,1.2875536095158953,-0.04052015350266915,0.005690591670213698,0,11.0,607.8099975585938,597.875,585.7367993164063,0.008729582395132773,0.02381797135695396,0.020483223094102554,0.08714154852152234,526.47998046875,510.52349853515625,499.2167987060547,504.5764984130859,-0.08138299923683179,-0.07287612914782626,-0.029416534603482924,-0.10574294644692728,0.006684654249026201,0.008120829990444722,1,1,1,1,0.011786121907726432,140.55999755859375,-0.0009240520332398638,-0.00014229813771793332,0.08742072978473026,141.5994987487793,138.60059906005858,-0.008791013371662437,-0.1060221277101352,0.0,1.0,2,0,0,0,0,0,2,Risk-on,True,0.009762024962561844,-0.017635763943540494,-0.00046314921088885797,-0.0059228633954651055,-0.02740983730351554,-0.03223051107115138,0.01568488835802695,0.009774073359975044,0.03176736186026252,Single name,Not applicable,Unconfirmed,225.1571350097656,0.0902667302024996,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.029088130827434965
2025-10-13,FDX,183.04592895507812,185.93069458007812,182.21595764160156,185.05238342285156,183.3653106689453,1676839.0,FedEx,Industrials,False,True,-0.07035576412950661,-0.02929237377435845,0.017546213360122076,0.01337045473099363,189.48348159790038,185.94198272705077,187.95044403076173,185.42401336669923,180.9911346435547,201.52296447753903,201.52296447753903,201.52296447753903,4.902726309640067,0.026493721501749886,245.89041137695312,0.24741927760995971,0.5407394992100559,-0.023385142270353536,-0.004784284275945768,0,13.0,663.0399780273438,664.697998046875,652.1039965820313,-0.012760392952961608,-0.0009643422364702392,0.0032228366485047566,0.05650269283896514,602.010009765625,599.9489990234375,584.5170007324218,595.2224975585938,-0.05759537117654501,-0.02832803153788821,0.01432337671161732,-0.04313223810797151,0.008156605189438837,0.0027934319344453673,0,1,1,1,0.007940730540647145,151.4600067138672,-0.010388737707851758,-0.005384765379582879,0.0,153.01199951171876,152.0807992553711,0.022930978739704955,0.01337045473099363,0.0,0.0,1,1,1,0,0,0,3,Neutral,False,0.044241177948501464,0.07703020706582087,0.10163286317408571,0.012457785411672972,0.03348216237741819,0.03061662871147086,0.03178339253682849,0.043548044688402676,0.07101623446261485,Single name,Not applicable,Unconfirmed,181.0072479248047,0.08173054171463033,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,0.0065514524354596815
2026-03-09,FDX,283.3279724121094,291.6921691894531,278.8154602050781,290.9750061035156,290.9750061035156,2373785.0,FedEx,Industrials,False,True,-0.06752743994780708,-0.05892470889561696,-0.022018828355320097,0.3124704090280175,304.14383087158205,273.61418060302736,301.0934692382813,266.9410140991211,278.8154602050781,316.5672912597656,316.5672912597656,316.5672912597656,8.193854195731026,0.028159993208543923,313.0378723144531,0.07047986254128026,1.0682065293940453,-0.043298017028090476,0.06345002098292626,0,12.0,678.27001953125,685.3040008544922,687.8561962890625,-0.011815590917376939,-0.006037595845112209,-0.017882447182610006,-0.006983425054957415,607.760009765625,607.0079925537109,614.9655981445312,608.3249969482422,-0.05571184903043014,-0.05288711305050475,-0.004136381172710091,0.3194538340829749,0.010130945852188988,0.02499865570087456,0,0,1,0,-0.002164968398698508,170.94000244140625,-0.022250182170720945,-0.012934463154578135,0.11535957567701538,174.87799911499025,167.9525991821289,-0.009084365200741962,0.1971108333510021,0.0,1.0,2,0,0,1,0,0,3,Neutral,False,-0.024231465192971036,-0.014732761042884679,-0.05355854513670055,-0.0136228787478484,-0.03374764325313495,-0.06826197162617154,-0.010608586445122636,0.019014882210250272,0.014703426489470983,Single name,Not applicable,Unconfirmed,289.3634033203125,0.0808431125477513,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.01622531010448828
2026-05-05,FDX,287.6712341308594,294.56085205078125,287.6712341308594,292.3045959472656,292.3045959472656,2284433.0,FedEx,Industrials,False,True,-0.07037237080723124,-0.08069137822528683,0.016106448148717423,-0.017550012113643043,307.9738143920898,298.6952429199219,303.41458587646486,298.8175634765625,285.36663818359375,325.5680847167969,325.5680847167969,325.5680847167969,10.194545200892858,0.03487644512689101,324.9879150390625,0.10056779830680303,1.1010656574899507,-0.05087841145116087,-0.021395208407686488,0,13.0,723.77001953125,704.6805023193359,681.6154016113281,0.016973706316519843,0.02796557488279583,0.09791883088626063,0.04800038320413447,681.6099853515625,647.0659973144532,615.5471997070313,625.3464965820312,-0.08734607712375109,-0.10865695310808265,-0.08181238273754321,-0.06555039531777751,0.015026398623701143,-0.0004093486179911343,1,1,1,1,0.03473194597096918,172.41000366210938,0.005657963175978331,0.049488707957289435,-0.004446177654675254,172.1259994506836,169.46219970703126,-0.03338225980857201,-0.013103834458967789,1.0,1.0,1,1,0,0,0,0,2,Risk-on,True,0.037684388055964746,0.03368709711400952,0.13516193011302602,0.01990960216045412,0.01376122341175523,0.0368763581264282,0.017774785895510625,0.019925873702254293,0.09828557198659782,Single name,Not applicable,Confirmed,288.3158874511719,0.102170606797857,10-15%,<-2%,-8% to -5%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,-0.08382913655253801
2025-04-08,GD,257.0199890136719,260.989990234375,251.66000366210935,254.3999938964844,248.4300079345703,2277200.0,General Dynamics,Industrials,False,True,-0.0720070755714669,-0.04911420433864255,-0.03680145918672473,-0.019199671881331204,264.9509986877441,258.56639862060547,266.8199981689453,259.5173986816406,239.1999969482422,279.0899963378906,279.0899963378906,279.0899963378906,6.887855529785156,0.02707490446162444,314.0299987792969,0.18988633288095821,1.4798880920738384,-0.039822476018271276,-0.016113480894454628,0,12.0,496.4800109863281,553.3230041503906,578.6448010253906,-0.11496151859245618,-0.13724673821056677,-0.10692181204328899,-0.14472252865915491,416.05999755859375,468.65650329589846,497.19940002441405,480.5115051269531,0.042954443020989275,0.08813253387192421,0.07012035285656426,0.1255228567778237,-0.007004720388378627,-0.003664494426447895,0,0,0,0,-0.024671629512643012,116.41999816894533,-0.1343594808993982,-0.10528740748801757,-0.11353082657601621,129.6315013885498,133.54500045776368,0.06848594830129284,0.094331154694685,0.0,0.0,1,0,2,0,0,0,3,Defensive,False,0.08938687616952556,0.04453623176757593,0.0696540945198032,0.08284316277612835,0.07843210413742208,0.11694321172300826,0.00654371339339721,-0.03389587236984615,-0.047289117203205056,Single name,Not applicable,Unconfirmed,247.67999267578125,0.08846609611730531,6-10%,<-2%,-5% to -2%,True,v1_baseline_current,Current v1 Oversold Rebound,true_rebound_candidate,0.09417717225689548
