variant,date,portfolio_label,count,avg_fwd_1w_return,avg_fwd_2w_return,avg_fwd_3w_return
strict_rs_entry,2023-08-25,top5,5,0.03293966042976746,0.03151359581803877,0.020449243687909215
strict_rs_entry,2023-09-01,top2,2,0.004783222205685056,0.009771687186751588,-0.0326599732652631
strict_rs_entry,2023-09-01,top5,5,-0.011471320209195213,-0.03106493922499769,-0.07233750789691573
strict_rs_entry,2023-09-08,top2,2,-0.024616975409059272,-0.05685229582366991,-0.05692161430313092
strict_rs_entry,2023-09-08,top5,5,-0.010148474298782162,-0.04513936352818408,-0.04427864543852078
strict_rs_entry,2023-09-15,top2,2,-0.04026374939805838,-0.012328099502157686,-0.05913928521827705
strict_rs_entry,2023-09-15,top5,4,-0.04635673879919122,-0.02498869819219071,-0.05352697444576973
strict_rs_entry,2023-09-22,top2,2,-0.010066817188271071,-0.015160520608088146,0.01498378989522886
strict_rs_entry,2023-09-22,top5,2,-0.010066817188271071,-0.015160520608088146,0.01498378989522886
strict_rs_entry,2023-09-29,top2,2,-0.04666767400178429,-0.004247718586339266,-0.00894379947224605
strict_rs_entry,2023-09-29,top5,2,-0.04666767400178429,-0.004247718586339266,-0.00894379947224605
strict_rs_entry,2023-10-06,top2,2,0.012727307837977708,-0.008632150840105046,-0.02978497968276428
strict_rs_entry,2023-10-06,top5,2,0.012727307837977708,-0.008632150840105046,-0.02978497968276428
strict_rs_entry,2023-10-13,top2,2,-0.029467698223954175,-0.07984360854886047,-0.05903242670729242
strict_rs_entry,2023-10-13,top5,5,-0.03744013820685612,-0.06772702470095715,-0.008998001373035525
strict_rs_entry,2023-10-27,top2,1,0.020818496175728063,0.02224555320779764,0.02703044046760228
strict_rs_entry,2023-10-27,top5,1,0.020818496175728063,0.02224555320779764,0.02703044046760228
strict_rs_entry,2023-11-03,top2,2,0.01635209951452643,0.024793566289009084,0.04696919169851643
strict_rs_entry,2023-11-03,top5,3,0.007943566156499085,0.013104178076458842,0.03411496628958514
strict_rs_entry,2023-11-10,top2,2,0.03631133751099269,0.06388847273995635,0.049083448702306076
strict_rs_entry,2023-11-10,top5,5,0.019356042439624587,0.04696144928373665,0.03485427923177968
strict_rs_entry,2023-11-17,top2,2,0.02114504265324313,0.053203167475422974,0.058660605693646506
strict_rs_entry,2023-11-17,top5,5,0.008397953552303439,-0.0033033088183864077,0.032009797900523204
strict_rs_entry,2023-11-24,top2,2,0.00877062725350558,0.04570378626387783,0.08690050013629402
strict_rs_entry,2023-11-24,top5,5,0.005543540028278504,0.019417806004117,0.063228244723095
strict_rs_entry,2023-12-01,top2,2,0.0439253809408634,0.044712326112939516,0.04290512346183861
strict_rs_entry,2023-12-01,top5,5,0.015392030874460949,0.0532306402413278,0.05830931045733574
strict_rs_entry,2023-12-08,top2,2,0.0006958081671773475,-0.0010132708571334859,-0.03517237027062475
strict_rs_entry,2023-12-08,top5,5,0.04880258382986302,0.04139297047524846,0.02266518172758103
strict_rs_entry,2023-12-15,top2,2,-0.056786272771243984,-0.08983102839059554,-0.08998471334652014
strict_rs_entry,2023-12-15,top5,5,-0.02263646763945677,-0.04873318976373242,-0.04669804704449583
strict_rs_entry,2023-12-22,top2,2,-0.007530489257996542,-0.0542858805845256,-0.12426488488938903
strict_rs_entry,2023-12-22,top5,5,-0.007323949193314782,-0.03103561848736851,-0.07320185831844295
strict_rs_entry,2023-12-29,top2,2,-0.03321281104030255,-0.023093572781817395,0.0006535158537438468
strict_rs_entry,2023-12-29,top5,5,-0.018421048768592498,0.00041238633395448423,0.046412081297142735
strict_rs_entry,2024-01-05,top2,2,-0.03676753002205718,-0.03351414539967429,0.013066613652879921
strict_rs_entry,2024-01-05,top5,5,-0.03609918869593618,-0.02885915758167885,0.00990300678384488
strict_rs_entry,2024-01-12,top2,2,0.03975017694308125,0.07098812336479543,0.12979982981996807
strict_rs_entry,2024-01-12,top5,5,0.023829549527075146,0.04518734588690383,0.07635625187975159
strict_rs_entry,2024-01-19,top2,2,0.013859203464347436,0.1313026788997691,0.12826768900377605
strict_rs_entry,2024-01-19,top5,3,0.013637408015941896,0.0980283320074334,0.10380593203949684
strict_rs_entry,2024-01-26,top2,2,0.021044850295585338,0.038531013886561216,0.005324222883915319
strict_rs_entry,2024-01-26,top5,5,0.015171763675254501,0.02503944891902079,0.003017160219748405
strict_rs_entry,2024-02-02,top2,2,-0.017518362999630666,0.006432923041616856,0.01573207568203211
strict_rs_entry,2024-02-02,top5,5,0.013310296397722321,0.03372827869859072,0.052722292762812706
strict_rs_entry,2024-02-09,top2,2,-0.0068625748897697125,0.024916455051815944,0.08245765883605938
strict_rs_entry,2024-02-09,top5,5,0.0066990329116967786,0.027018052943207714,0.059283993497267276
strict_rs_entry,2024-02-16,top2,2,0.007047506345750132,0.024094835720702035,0.013024107547284614
strict_rs_entry,2024-02-16,top5,5,0.02697151912020903,0.06603790906396005,0.04691552093434963
strict_rs_entry,2024-02-23,top2,2,0.04495208797687178,0.04283157591437203,0.02623760414926446
strict_rs_entry,2024-02-23,top5,5,0.04555392908527485,0.04321871821035039,0.005580533996086401
strict_rs_entry,2024-03-01,top2,2,0.014210514226481175,-0.039541866082581034,-0.013218546059299452
strict_rs_entry,2024-03-01,top5,5,-0.01086121605609196,-0.06101556793511542,-0.009660866495546493
strict_rs_entry,2024-03-08,top2,2,0.008908415734547814,0.027554563926275866,0.02294786754353484
strict_rs_entry,2024-03-08,top5,5,-0.0033507384478296707,0.005821661010087231,0.005673109621284622
strict_rs_entry,2024-03-15,top2,2,-0.003293093121630619,-0.004288305821287142,-0.004570719692177261
strict_rs_entry,2024-03-15,top5,5,0.009720585673895065,0.01599124667874967,0.027160581281125307
strict_rs_entry,2024-03-22,top2,2,0.0232805813986372,0.05255003294462457,0.03536923280071136
strict_rs_entry,2024-03-22,top5,5,-0.0023908624233384803,0.024402011928138866,0.004097908858222077
strict_rs_entry,2024-04-05,top2,2,-0.02055058602839077,-0.01606237383485154,-0.004969594167553326
strict_rs_entry,2024-04-05,top5,5,-0.02055123970045305,-0.02807392392887198,-0.03146028874677516
strict_rs_entry,2024-04-12,top2,2,-0.0224376332392478,0.09062009651059988,0.060927321627101794
strict_rs_entry,2024-04-12,top5,5,-0.06391986664381544,0.03369643611292019,0.014052221426297539
strict_rs_entry,2024-04-19,top2,2,0.00921654996229676,-0.0013719828303205284,0.047802530716030134
strict_rs_entry,2024-04-19,top5,5,0.005897296679086739,0.01632083724869433,0.04304471805158712
strict_rs_entry,2024-04-26,top2,2,-0.0033325953283138143,0.021599415050111204,0.04050516410120619
strict_rs_entry,2024-04-26,top5,5,-0.0010016524785573023,0.022528598327066794,0.02807002314930216
strict_rs_entry,2024-05-03,top2,2,0.00693697972546814,0.028882346879799903,0.022780113749633846
strict_rs_entry,2024-05-03,top5,5,0.027062463165311225,0.04921969842073641,0.051124696031716835
strict_rs_entry,2024-05-10,top2,2,0.0067942622325045665,-0.0010803971529732004,0.02016007372998907
strict_rs_entry,2024-05-10,top5,5,0.027461806199347284,0.011543995391035922,0.020476683458796253
strict_rs_entry,2024-05-17,top2,2,0.02017816677710982,0.022138631451610435,0.043814449801606536
strict_rs_entry,2024-05-17,top5,5,0.018738751437878242,0.009503594404317185,0.027432514709204936
strict_rs_entry,2024-05-24,top2,2,0.017838234417212218,0.010613593056942094,0.04218000316562298
strict_rs_entry,2024-05-24,top5,5,0.005516728443298757,0.02517137733327348,0.060117417850334684
strict_rs_entry,2024-05-31,top2,2,0.0007954847463884085,0.0312129987601667,0.045226875185255144
strict_rs_entry,2024-05-31,top5,4,-0.010918655083331341,0.007682077888888639,-0.0005958561478819902
strict_rs_entry,2024-06-07,top2,2,0.04957107900397828,0.044500655248855936,0.02452026877597524
strict_rs_entry,2024-06-07,top5,4,0.027831461232291327,0.0314506287851484,0.03016683875062276
strict_rs_entry,2024-06-14,top2,2,-0.04195817661656148,-0.07033161324171383,-0.05521262202772159
strict_rs_entry,2024-06-14,top5,5,-0.02428966160535162,-0.015624374615463999,0.017643179615199633
strict_rs_entry,2024-06-21,top2,2,-0.0010397493745571418,0.007042228378571436,0.05421837558696396
strict_rs_entry,2024-06-21,top5,5,-0.002866816310745879,0.02014248904242837,0.030433474278884542
strict_rs_entry,2024-06-28,top2,2,0.0066097665310866915,0.01635342125987216,-0.003477310347020812
strict_rs_entry,2024-06-28,top5,5,0.03368609721190752,0.03636211818046253,0.005375219648530649
strict_rs_entry,2024-07-05,top2,2,-0.005703974275187373,-0.03704708034806359,-0.06373610224604209
strict_rs_entry,2024-07-05,top5,5,-0.020000338407910177,-0.060637548678020334,-0.059710254334186176
strict_rs_entry,2024-07-12,top2,2,0.02127427076845123,-0.013980386020472024,-0.07055270403969299
strict_rs_entry,2024-07-12,top5,5,-0.030466402110180278,-0.04695587775690289,-0.08524758741638513
strict_rs_entry,2024-07-19,top2,2,-0.0046985361056140484,-0.018794053171036662,-0.060455863911950014
strict_rs_entry,2024-07-19,top5,5,0.0002778992101002631,-0.025119206717938748,-0.03276685125750223
strict_rs_entry,2024-07-26,top2,2,0.020497369254068865,0.011964403069322394,0.019581382369583622
strict_rs_entry,2024-07-26,top5,5,-0.0015174602869067356,-0.007399215854701313,0.0044238968412185775
strict_rs_entry,2024-08-02,top2,2,-0.015811690913368537,0.003965788577666496,0.03348201725260491
strict_rs_entry,2024-08-02,top5,5,-0.0007612667899838277,0.007945842271080705,0.03023810997310008
strict_rs_entry,2024-08-09,top2,2,0.010569238612550047,0.0496182886234402,0.058856624078485686
strict_rs_entry,2024-08-09,top5,5,0.0033834780523767536,0.026923896591481932,0.03957426585270536
strict_rs_entry,2024-08-16,top2,1,0.010276782140571594,0.010989029756502067,-0.0064102285433755846
strict_rs_entry,2024-08-16,top5,1,0.010276782140571594,0.010989029756502067,-0.0064102285433755846
strict_rs_entry,2024-08-23,top2,2,-0.006205159226376766,0.047424308466039844,0.0836538369404417
strict_rs_entry,2024-08-23,top5,5,0.0031019179716829993,0.022951779504611292,0.04836392501123563
strict_rs_entry,2024-08-30,top2,2,-0.02867117888192955,0.0018794992178338688,0.0072014339231960545
strict_rs_entry,2024-08-30,top5,5,-0.04288054270522734,-0.03241217423257452,-0.021354650468063972
strict_rs_entry,2024-09-06,top2,2,0.025079980998185147,-0.0041626179958693665,-0.00014093868774117668
strict_rs_entry,2024-09-06,top5,5,0.0434791310667358,0.04850391849931235,0.04763255316232
strict_rs_entry,2024-09-13,top2,2,-0.02632036960198747,-0.01697716040085745,-0.01300365428276129
strict_rs_entry,2024-09-13,top5,5,-0.013045747373106287,-0.008036172252026196,-0.004386140766397584
strict_rs_entry,2024-09-20,top2,2,0.003012299422383291,0.014088402260104105,0.029548779583733253
strict_rs_entry,2024-09-20,top5,5,-0.009954549651284218,0.008688041060851148,0.03035701703502034
strict_rs_entry,2024-09-27,top2,2,-0.005486646801313666,0.005528408772340843,0.02382822817862479
strict_rs_entry,2024-09-27,top5,5,0.0014497991741797777,0.030452905199513002,0.03528299177065257
strict_rs_entry,2024-10-04,top2,2,0.020396356181592745,0.021846906935757304,-0.03663702666350849
strict_rs_entry,2024-10-04,top5,5,0.033617298263052306,0.025588038774679724,-0.00013297834193635172
strict_rs_entry,2024-10-11,top2,2,0.005327652871169264,-0.0023046349104787756,-0.004867544401664148
strict_rs_entry,2024-10-11,top5,5,0.010344656287960973,-0.013972483635126199,-0.027599063191747698
strict_rs_entry,2024-10-18,top2,2,-0.0412145802732613,-0.045867273613720616,-0.002694283612860837
strict_rs_entry,2024-10-18,top5,5,-0.008388530736769994,-0.047550983195078556,0.08599933548131448
strict_rs_entry,2024-10-25,top2,2,-0.003938145627319534,0.06229747526477081,0.017061277133822828
strict_rs_entry,2024-10-25,top5,5,-0.006277021782584824,0.14738826322299955,0.1543284443845003
strict_rs_entry,2024-11-01,top2,2,0.024557621939596097,0.06679164399951032,0.08467271780817615
strict_rs_entry,2024-11-01,top5,5,0.05320847060601772,0.04703261758629009,0.06323639744799585
strict_rs_entry,2024-11-08,top2,2,0.020714909974642315,0.043574570105826105,0.034213662425473745
strict_rs_entry,2024-11-08,top5,5,0.008897968648574261,0.031736558878023916,0.02142403923400347
strict_rs_entry,2024-11-15,top2,2,0.0321812541408486,0.03743591497623433,0.07647287601940223
strict_rs_entry,2024-11-15,top5,5,0.01648447841548517,0.028299024793574247,0.018616531940508517
