variant_id,variant_name,decision,sample_size,ann_excess_vs_spy_buy_hold,ann_excess_vs_spy_exposure_net,strategy_ann_return_net,strategy_max_drawdown,spy_buy_hold_max_drawdown,information_like_week,baseline_current_v1_information_like_week,largest_regime_share,largest_sector_share,largest_ticker_share,rule_summary
baseline_current_v1,Current v1 Pullback,active_current,3707.0,0.045430670178161714,0.03298430899089966,0.18815893519788807,-0.25163673098785033,-0.25360573583036905,0.041219439854836386,0.041219439854836386,0.4138117075802536,0.22309144861073643,0.01807391421634745,current canonical pullback rule | pullback from prior 20D high between 2% and 15% | extension vs 20DMA between -3% and +6% | no explicit regime or sector-confirmation gate
strict_rs_support_proximity,Strict RS + Support-Proximity Pullback,research_only,186.0,-0.0013329451270067683,0.11078053329397686,0.14139531989271958,-0.10774494450252081,-0.25360573583036905,0.23198302128691067,0.041219439854836386,0.7688172043010753,0.44623655913978494,0.06989247311827956,"supportive sector-confirmed controlled pullback | RS 10D >= -1%, RS 20D >= 3%, RS 60D >= 2% | stock outperformed sector over 20D and 60D | close at least 99% of 20DMA | ATR percent <= 5% | within 12% of 52-week high"
mid_depth_low_extension,Mid-Depth Low-Extension Pullback,research_only,583.0,-0.006713984506017123,0.10233724480862683,0.13601428051370923,-0.16828606826705095,-0.25360573583036905,0.14785828538817983,0.041219439854836386,0.8061749571183533,0.3876500857632933,0.03945111492281304,supportive sector-confirmed pullback | pullback depth 3% to 6% | extension vs 20DMA 0% to +4% | ATR percent <= 5.5%
shallow_confirmed_reset,Shallow Confirmed Reset,research_only,2362.0,-0.023234399078134294,0.08060325815398794,0.11949386594159206,-0.191853552094141,-0.25360573583036905,0.16554961135008484,0.041219439854836386,0.7912785774767146,0.29127857747671465,0.024132091447925486,supportive sector-confirmed pullback | pullback depth 0% to 6% | extension vs 20DMA 0% to +6% | keeps very shallow resets separate from true pullbacks
supportive_confirmed_controlled,Supportive + Confirmed Controlled Pullback,research_only,701.0,-0.04131042869504964,0.06834239878910364,0.10141783632467671,-0.1660239204466386,-0.25360573583036905,0.11952842476802222,0.041219439854836386,0.8102710413694721,0.4079885877318117,0.04136947218259629,current trend and RS spine | regime must be Risk-on or Selective risk-on | sector must be confirmed | pullback depth 3% to 10% | extension vs 20DMA -2% to +4% | stock must outperform sector over 20D | ATR percent <= 5.5%
risk_on_confirmed_controlled,Risk-On + Confirmed Controlled Pullback,research_only,593.0,-0.060869404786568326,0.05633103307933052,0.08185886023315803,-0.15509021240535026,-0.25360573583036905,0.11166810701368042,0.041219439854836386,1.0,0.463743676222597,0.047217537942664416,controlled confirmed pullback | regime must be Risk-on
deeper_controlled_confirmed,Deeper Controlled Confirmed Pullback,research_only,171.0,-0.13163612472496222,-0.013458129437692756,0.01109214029476413,-0.2871848820353019,-0.25360573583036905,-0.010628560340575084,0.041219439854836386,0.8596491228070176,0.6140350877192983,0.08187134502923976,supportive sector-confirmed pullback | pullback depth 6% to 10% | extension vs 20DMA -2% to +4% | tests whether non-deep but larger resets are useful
watch_only_extended_strength,Watch-Only Extended Strength,watch_only,,,,,,,,,,,,supportive sector-confirmed leadership | extension vs 20DMA above +6% through +12% | not a live pullback entry; should stay Wait for pullback
